Long	Lat	sat_min	sat_max	pptn_min	pptn_max	npp
-79.174	-5.747	14.5005	15.2685	144.3819	383.2847	1304.6076
-79.547	-5.742	16.3057	17.2204	40.1015	392.3408	711.8589
-55.909	-5.88	25.4971	26.5861	140.6598	1096.3383	881.2378
-57.332	-5.709	26.3123	27.4118	158.9981	944.1833	767.1948
-58.389	-5.998	26.2012	27.1812	151.3644	936.4424	866.7539
-60.209	-5.777	26.6483	27.5532	200.8589	961.0196	812.8296
-60.477	-5.942	26.6306	27.4942	198.0045	983.1415	877.9067
-61.305	-5.799	26.7928	27.6355	233.1796	959.7711	796.8958
-61.672	-5.805	26.6260	27.3956	212.6014	857.1174	834.2178
-63.608	-6.051	26.0892	26.8036	196.7866	869.3048	905.6584
-64.264	-5.847	26.1427	26.8486	230.0728	883.5165	919.8248
-64.637	-5.852	26.0917	26.8142	258.3460	962.6454	919.8945
-66.131	-6.086	25.6655	26.5139	247.1101	1044.7827	1002.2164
-68.774	-6.108	25.1221	26.1521	266.9688	984.0430	974.7592
-71.43	-6.117	24.9524	26.0499	331.5920	856.4022	964.0284
-74.182	-6.113	25.9775	26.9733	353.9201	722.7392	1574.2140
-74.845	-5.893	26.4390	27.2960	342.2530	754.1969	1696.9246
-75.98	-5.886	26.6658	27.4701	320.5612	670.4014	1841.1757
-76.266	-6.047	26.4723	27.2867	324.9610	698.8792	1932.5341
-76.735	-5.88	21.5086	22.3775	305.0509	490.2275	1679.6360
-77.488	-5.873	18.5068	19.4631	214.3850	366.2010	1590.2978
-77.864	-5.87	15.1716	16.2361	177.0239	335.8396	1675.3049
-78.24	-5.866	20.4050	21.5892	121.6661	257.6490	1392.3205
-78.615	-5.861	20.6666	22.1976	110.0700	273.4710	894.9323
-78.989	-5.857	17.4513	18.5633	107.0890	308.8990	1223.1402
-79.363	-5.852	16.7795	17.7816	46.7349	331.8709	499.2976
-79.928	-6.115	20.3549	25.7268	2.2986	89.3135	324.2978
-56.431	-6	25.7913	26.8516	139.6251	1007.4564	887.2358
-56.962	-6.07	25.8929	26.9189	136.7250	966.7787	884.8069
-57.505	-5.819	26.4219	27.4918	149.5363	950.9348	753.6719
-58.929	-6.066	26.3400	27.2819	157.2991	901.9616	883.7364
-61.485	-5.909	26.7531	27.5313	218.4456	911.2105	829.4970
-64.448	-5.957	26.1294	26.8571	235.5525	933.0379	920.0059
-64.821	-5.962	26.0695	26.8220	272.9250	1039.6335	956.7298
-66.694	-6.2	25.4994	26.4068	230.1334	1005.1594	1015.0723
-67.829	-5.993	25.4518	26.4227	244.1591	963.4518	1021.9584
-69.341	-6.22	25.1244	26.1590	266.9142	963.8772	942.1586
-72	-6.226	24.8790	26.0103	334.7109	857.4699	1075.9352
-74.657	-6.003	26.3581	27.2372	341.8010	731.0658	1701.5813
-75.036	-6.001	26.5386	27.3772	334.7622	745.4199	1719.2551
-76.548	-5.99	24.0118	24.8504	308.8795	551.9932	1883.5255
-76.834	-6.095	21.5360	22.4608	249.8395	442.6665	1857.4188
-77.302	-5.983	21.1751	22.1210	226.4855	411.6048	1859.4286
-77.679	-5.98	12.1680	13.3006	214.4949	415.4075	1372.7038
-78.054	-5.976	16.7199	17.7647	133.1143	301.5137	1440.2768
-78.43	-5.971	16.6307	17.6732	154.0017	304.1672	1381.7791
-78.804	-5.967	19.7948	21.3640	80.5034	263.0893	1010.4136
-79.179	-5.962	16.7695	17.9716	79.5026	313.8831	997.7757
-79.552	-5.957	18.1016	20.3201	12.5009	307.3907	859.2905
-57.48	-6.185	26.2662	27.2372	126.3801	974.1342	881.4180
-57.678	-5.929	26.3648	27.4065	142.3836	960.6946	769.8911
-59.467	-6.185	26.3772	27.2806	157.3723	890.7812	890.6893
-60.201	-5.989	26.6311	27.5044	181.6385	962.7716	840.7354
-61.474	-6.174	26.5483	27.3348	210.0863	947.5534	890.7772
-61.665	-6.019	26.6263	27.3935	196.1504	844.4743	827.5028
-64.258	-6.062	26.0742	26.8046	211.7610	909.5589	907.5469
-64.717	-6.286	25.9694	26.7556	233.9823	1041.8159	951.6705
-67.258	-6.314	25.3184	26.2955	218.8609	970.2256	1019.7333
-68.017	-6.103	25.3386	26.3245	237.1525	968.3119	1011.5251
-69.91	-6.331	25.0947	26.1178	259.3003	952.3879	939.5118
-72.57	-6.335	24.9145	26.0503	330.1621	849.0835	1221.4843
-74.659	-6.274	26.2788	27.1979	327.2248	716.1490	1734.7794
-74.847	-6.11	26.4395	27.3100	331.5059	748.7233	1711.3233
-75.226	-6.108	26.5848	27.4164	327.5582	721.8415	1758.0450
-75.983	-6.103	26.6679	27.4762	327.6780	710.1085	1874.8732
-77.116	-6.093	22.6019	23.5223	232.1800	455.2716	1901.4494
-77.492	-6.09	11.4407	12.5967	228.2075	453.7806	1025.8413
-77.869	-6.086	14.9563	16.1063	143.4208	333.3015	1019.6436
-78.244	-6.082	15.1470	16.0985	131.5368	319.8991	1145.5019
-78.62	-6.077	19.5919	21.1276	91.4760	253.4041	1052.5060
-78.994	-6.072	18.0734	19.5744	76.7479	286.3465	971.2256
-79.368	-6.067	12.7468	13.6381	100.6954	411.6299	863.7990
-80.4	-6.269	19.4937	25.7859	0.0087	29.4958	10.8895
-55.019	-6.165	25.0825	26.1445	102.7478	1015.8831	889.3701
-60.003	-6.304	26.4155	27.2834	158.7491	919.0384	890.1934
-61.845	-6.13	26.5965	27.3287	169.0197	763.3166	835.7680
-62.214	-6.136	26.3833	27.0817	177.0832	783.7115	860.8478
-62.58	-6.413	26.1709	26.8948	170.3735	833.0169	901.6685
-64.816	-6.178	26.0239	26.7922	275.5918	1106.8182	971.1012
-65.191	-6.183	25.8570	26.6623	281.5368	1126.0803	979.5438
-67.823	-6.427	25.1807	26.2277	213.1368	956.1528	1005.1266
-70.479	-6.442	24.8946	25.9434	271.6020	889.1558	949.8780
-73.141	-6.443	25.0426	26.1637	325.6319	825.8944	1320.5576
-75.038	-6.218	26.5197	27.3737	323.0305	727.6988	1708.1034
-75.513	-6.378	26.5092	27.3417	317.1878	704.5766	1857.0904
-76.367	-6.479	24.5136	25.5109	275.3993	479.3652	1876.8919
-77.306	-6.2	17.4886	18.4837	178.2649	375.0017	1760.0413
-77.683	-6.196	13.5859	14.8435	176.2048	383.5869	1370.2916
-78.059	-6.192	13.2898	14.3175	156.9386	367.0273	1261.8136
-78.434	-6.187	19.5515	20.9083	75.5581	236.8908	1132.3504
-78.809	-6.183	16.0839	17.3295	136.9248	319.9641	1373.7956
-79.184	-6.178	13.3098	14.3393	127.7873	379.1938	1243.7599
-79.558	-6.173	18.5224	21.6086	8.3007	267.4278	836.7675
-55.537	-6.286	25.2333	26.3499	109.4280	1043.7471	890.2841
-57.668	-6.139	26.4478	27.4609	126.6863	974.2657	748.9744
-60.193	-6.202	26.5736	27.4375	169.4562	954.0483	886.6107
-60.639	-6.423	26.4921	27.3092	179.3292	995.1628	890.0310
-62.026	-6.24	26.4528	27.1713	168.3392	773.8374	801.2406
-63.127	-6.527	25.9796	26.7599	163.0226	860.0552	920.5753
-64.253	-6.278	26.0106	26.7652	193.4622	920.5911	918.5459
-65.001	-6.288	25.9514	26.7442	282.6978	1161.3851	983.8940
-65.654	-6.514	25.7215	26.5944	236.9260	1081.5585	990.6327
-71.049	-6.552	24.7584	25.8618	295.9623	851.0168	948.4683
-73.712	-6.55	25.3596	26.4271	321.7586	778.2060	1466.3814
-75.228	-6.325	26.6153	27.4555	312.6088	707.0017	1798.8912
-75.986	-6.32	26.5454	27.3771	346.6017	761.6203	1916.3231
-76.742	-6.314	22.0706	23.0594	239.4322	416.0305	1895.3492
-77.119	-6.31	19.3559	20.3011	190.1058	385.4625	1869.8563
-77.496	-6.306	15.2585	16.4498	162.9423	370.2343	1721.8250
-77.873	-6.302	14.5063	15.6426	133.7389	354.6638	1042.6713
-78.249	-6.298	18.0522	19.1630	80.9096	265.6894	1364.9976
-78.624	-6.293	15.5729	16.6185	115.8143	308.3356	1047.2232
-78.999	-6.288	16.4752	17.8089	107.2332	332.3402	1077.0418
-79.373	-6.283	14.8306	16.2658	40.0309	367.9520	980.6122
-56.058	-6.408	25.4866	26.5631	109.5144	1002.1350	892.0056
-57.842	-6.25	26.4641	27.4467	123.7067	979.2641	783.0685
-58.642	-6.43	26.1109	26.9994	130.4474	925.8633	880.7069
-60.371	-6.313	26.5152	27.3618	173.5580	970.7518	880.7159
-61.095	-6.542	26.4259	27.2125	191.1070	1021.0337	907.4833
-61.838	-6.344	26.4221	27.1765	189.3159	860.8778	880.6431
-62.207	-6.351	26.3655	27.0781	170.7596	808.9408	816.3601
-63.685	-6.592	25.8597	26.6628	158.7940	895.7235	921.9902
-65.186	-6.399	25.8866	26.7070	266.2637	1141.3356	985.3226
-66.309	-6.629	25.5335	26.4782	213.9098	1024.4144	1003.0366
-68.202	-6.43	25.2155	26.2754	211.5818	960.2007	973.8531
-68.581	-6.432	25.0995	26.1630	228.0828	972.4459	957.2297
-68.863	-6.652	24.9859	26.0996	229.7029	934.0739	943.8284
-71.619	-6.716	24.5688	25.7454	311.3859	840.0017	1017.9979
-74.283	-6.656	25.7560	26.7370	308.1335	715.6601	1668.9010
-75.04	-6.435	26.5121	27.3816	303.2504	695.8308	1770.6953
-75.798	-6.43	26.4996	27.3277	336.5143	750.2664	1873.5944
-76.934	-6.529	20.6901	21.6859	206.6272	389.4286	1866.7564
-77.31	-6.416	16.1854	17.3244	169.2027	382.7513	1564.1015
-77.687	-6.412	14.3189	15.5134	148.3925	378.6075	1761.2428
-78.063	-6.408	13.6703	14.6764	136.1826	375.8515	1297.8471
-78.439	-6.404	15.0840	16.0357	96.4820	323.1904	998.9532
-78.814	-6.399	14.2356	15.2191	118.2894	354.1438	959.5336
-79.189	-6.394	13.2107	14.3447	89.3859	380.2573	1110.2516
-79.563	-6.388	19.6462	24.1040	2.9948	165.8564	553.1266
-56.582	-6.529	25.3867	26.4255	109.4064	956.0746	889.9413
-58.016	-6.36	26.5273	27.4505	121.7646	969.6624	802.1292
-58.375	-6.37	26.3135	27.2091	128.3059	947.8370	874.4687
-59.087	-6.601	26.2614	27.1158	129.5470	882.9752	897.8641
-61.737	-6.661	26.2960	27.0428	189.6643	974.0526	903.4624
-62.389	-6.461	26.2936	27.0037	165.8134	831.5264	850.3532
-64.247	-6.493	25.9349	26.7184	170.2784	919.5103	926.9108
-66.873	-6.744	25.3029	26.3155	196.4445	972.7025	1003.0651
-68.39	-6.54	25.1539	26.2468	210.7699	964.4958	962.3530
-68.769	-6.542	25.1363	26.2311	230.6774	949.8057	950.3446
-69.149	-6.545	25.1737	26.2532	248.2264	924.8277	935.5453
-69.528	-6.547	25.1839	26.2322	242.5346	952.3305	928.8467
-72.191	-6.825	24.5151	25.7117	294.0171	839.5234	1165.7871
-74.759	-6.762	26.1959	27.0894	286.3346	659.9052	1788.0379
-75.231	-6.542	26.5671	27.4070	294.8361	671.6605	1801.4845
-75.989	-6.537	25.3517	26.2340	312.2037	630.7795	1890.1106
-76.745	-6.53	23.3752	24.4383	249.4465	423.7487	1860.8153
-77.123	-6.527	17.5978	18.6565	175.7912	389.3447	1788.7334
-77.502	-6.631	17.4656	18.5425	113.0153	347.1438	1868.2573
-77.877	-6.518	13.3762	14.4917	147.1088	394.2143	1234.0294
-78.253	-6.514	15.1545	16.0819	92.7385	338.3658	784.0745
-78.629	-6.509	13.1722	13.9743	99.4642	368.7133	990.1297
-79.004	-6.504	15.3589	16.4611	73.0242	344.8066	754.3560
-79.379	-6.499	18.7321	22.0728	7.1117	257.9622	699.9866
-79.571	-6.712	19.6828	25.0354	2.0458	67.6743	395.3753
-57.109	-6.65	25.7212	26.6612	107.0482	964.1763	890.9518
-57.643	-6.722	26.0632	26.9271	105.6535	990.4630	875.2545
-58.19	-6.471	26.3521	27.2528	120.1035	960.7726	816.1296
-59.626	-6.721	26.0686	26.9003	130.2543	847.7260	900.5315
-60.363	-6.526	26.4459	27.2732	162.6684	960.6702	885.7653
-62.2	-6.565	26.2129	26.9344	168.3659	858.9791	892.9026
-64.239	-6.762	25.8281	26.6432	154.4248	952.1487	935.9913
-64.432	-6.604	25.9890	26.7771	169.8885	957.8432	903.1911
-64.893	-6.881	25.8447	26.6956	200.4026	1061.3522	969.0290
-65.181	-6.615	25.7955	26.6323	243.2928	1119.2192	979.6009
-67.439	-6.858	25.0761	26.1717	184.9867	936.4048	997.6116
-68.007	-6.918	24.8763	26.0309	183.0126	929.5781	983.3459
-69.337	-6.654	25.1115	26.1867	237.8336	930.7331	929.1053
-69.717	-6.656	25.2051	26.2458	230.4411	963.8603	934.4786
-70.096	-6.876	24.8491	25.9374	227.6621	916.1838	946.1456
-72.762	-6.933	24.5831	25.7817	279.6550	839.5485	1306.9625
-75.042	-6.652	26.5370	27.3829	281.0457	654.3841	1724.9675
-75.517	-6.866	25.7971	26.6490	281.9429	609.6123	1841.6785
-77.314	-6.633	19.0555	20.1032	132.0525	352.7000	1899.9171
-77.691	-6.629	13.4105	14.5684	155.8737	414.4556	1607.4490
-78.067	-6.624	17.4837	18.4744	82.3508	304.2136	674.0824
-78.443	-6.62	12.1865	13.0014	102.3765	390.3339	1014.6136
-78.819	-6.615	15.1670	16.0389	95.9880	394.3682	1050.8896
-79.194	-6.609	18.0964	20.5415	21.5479	299.3459	620.0176
-79.945	-6.706	19.1062	25.1872	1.6163	24.0835	260.0634
-55.165	-6.692	25.2649	26.4003	88.5320	1013.7051	902.6826
-58.171	-6.783	25.8415	26.6902	108.6196	981.1973	875.7512
-58.365	-6.581	26.2819	27.1558	119.1817	948.4202	766.3499
-60.164	-6.841	26.1669	26.9627	139.3287	900.3623	899.6865
-62.281	-6.835	26.0754	26.8332	155.9936	903.7888	907.2229
-62.382	-6.676	26.1772	26.9221	157.2899	859.5885	835.2920
-64.616	-6.715	25.9448	26.7536	185.0872	1021.9453	939.6232
-65.359	-6.995	25.6934	26.5997	204.3824	1059.6266	978.9825
-68.573	-7.03	24.7218	25.9203	192.5849	925.9711	956.6178
-69.62	-6.873	24.9009	25.9955	225.5767	938.8595	929.7243
-69.907	-6.766	25.1415	26.1977	225.4024	957.6852	944.6466
-70.287	-6.767	25.0164	26.0830	242.5902	902.5734	957.8481
-70.668	-6.769	24.8692	25.9613	263.4235	853.7983	962.2155
-73.333	-6.986	24.8353	25.9871	288.1243	829.2055	1423.1219
-75.994	-6.971	24.7827	25.6921	264.2041	510.1719	1885.5575
-76.564	-7.02	25.4894	26.5097	238.8315	454.1230	1927.1398
-77.127	-6.743	20.3620	21.3430	166.8217	378.4618	1790.9975
-77.881	-6.735	12.8361	13.8484	127.3441	418.5128	1108.8951
-78.258	-6.73	13.7705	14.4976	81.6655	367.2969	767.7526
-78.634	-6.725	9.8563	10.7216	86.3703	407.6041	903.3050
-79.009	-6.72	15.0152	16.1910	88.7310	405.9862	938.7648
-55.684	-6.814	25.4202	26.5501	85.8125	977.5251	892.4300
-58.54	-6.692	26.2151	27.0550	115.3100	934.7366	840.5256
-60.355	-6.739	26.3703	27.1685	152.2916	955.7227	894.7828
-60.713	-6.91	26.2330	26.9837	157.7099	1037.4457	904.1978
-62.564	-6.787	26.0692	26.8548	151.8216	863.0035	850.3590
-63.297	-7.068	25.6971	26.6059	142.9952	891.2210	934.7742
-65.924	-7.113	25.4758	26.4644	189.6530	1025.4856	991.6301
-69.143	-7.143	24.6230	25.8137	207.6905	914.9272	931.2307
-70.477	-6.877	24.8703	25.9540	246.1057	867.3423	966.9077
-70.667	-7.041	24.5737	25.7226	252.2367	841.5844	975.6437
-71.333	-7.097	24.4449	25.6575	263.5974	802.2362	1005.2862
-73.905	-7.093	25.0171	26.0938	290.0034	766.7648	1575.4226
-75.044	-6.87	26.4834	27.3226	264.8280	612.5801	1779.3541
-76.94	-6.854	22.0879	23.0626	213.1544	415.4799	1807.7307
-77.317	-6.85	19.1935	20.1622	129.0966	367.6169	1861.4947
-77.695	-6.846	11.7633	12.8410	144.7068	459.5153	1210.2283
-78.072	-6.841	16.9592	17.7356	64.3452	324.3929	556.7704
-78.448	-6.836	9.4163	10.3378	92.4140	424.7428	883.7566
-78.731	-6.886	10.0591	10.9869	64.9274	359.1256	981.8903
-79.199	-6.826	18.1651	21.3041	17.7829	234.6017	878.1320
-56.207	-6.937	25.3974	26.4795	85.3941	924.6188	894.1918
-58.707	-7.015	26.1032	26.8924	105.8816	915.5818	893.2824
-60.534	-6.85	26.3414	27.1231	155.1491	999.4456	896.5563
-61.26	-7.081	26.1112	26.8314	154.5635	1057.8123	922.8643
-62.746	-6.898	25.9475	26.7826	148.0571	866.7734	874.8031
-63.857	-7.134	25.6455	26.5270	136.1585	953.5175	940.3570
-64.611	-6.931	25.9045	26.7347	169.3094	1019.2496	937.9244
-66.488	-7.229	25.2544	26.3269	178.5696	970.4298	990.8280
-71.428	-6.988	24.6074	25.8022	288.6743	817.0147	1004.6496
-74.572	-7.2	25.4969	26.4560	273.8403	655.2015	1766.9289
-75.235	-6.977	26.4999	27.3361	247.2905	577.1368	1797.4818
-77.13	-6.96	22.3115	23.2880	179.0442	405.8588	1896.8228
-77.508	-6.956	14.9856	15.9543	119.0305	414.3525	1645.5091
-77.885	-6.952	13.5154	14.4451	102.3413	418.2615	780.0939
-78.262	-6.947	10.6240	11.5099	93.3492	419.1516	904.7189
-79.014	-6.936	11.6254	12.6734	53.5546	338.1945	1219.8773
-79.764	-6.925	19.1195	25.1902	0.3054	22.0223	61.0319
-56.732	-7.06	25.4062	26.4114	86.6321	923.0625	897.7183
-58.531	-6.904	25.9330	26.7597	107.2934	941.0498	797.5358
-59.246	-7.137	25.9424	26.7255	106.0208	846.7798	906.4894
-61.81	-7.201	25.9553	26.7037	142.0206	988.8922	922.7727
-62.928	-7.009	25.8054	26.6819	144.2401	872.6788	890.5435
-64.506	-7.255	25.6925	26.5921	143.4425	1009.1768	966.9469
-67.053	-7.344	24.9901	26.1477	163.8886	919.0861	976.0321
-69.714	-7.091	24.8205	25.9607	214.0034	921.8908	939.5084
-71.619	-7.097	24.5514	25.7803	287.3378	804.3815	1036.4864
-72	-7.206	24.3849	25.6311	261.2869	805.7928	1146.6520
-75.047	-7.087	26.1594	27.0082	262.4387	579.1457	1814.2444
-76.945	-7.18	23.6700	24.6266	226.6888	486.2801	1938.3605
-77.321	-7.067	18.4589	19.3713	134.1817	402.2122	1737.1003
-77.699	-7.062	9.5863	10.7394	133.6074	508.4010	857.5514
-78.076	-7.058	13.3913	14.1597	73.0850	395.8895	793.7095
-78.453	-7.053	10.4277	11.3216	62.0849	369.9440	786.0195
-78.829	-7.047	13.6971	14.7005	44.6684	334.1521	1063.6831
-79.204	-7.042	18.3525	21.8597	8.6684	181.4034	690.9062
-79.489	-7.199	19.5302	24.9978	0.8627	28.8015	204.0997
-54.793	-7.095	25.2975	26.3700	74.5226	1029.0170	891.5430
-57.261	-7.183	25.5980	26.4704	90.2524	974.8227	890.2455
-58.346	-7.004	25.9515	26.7761	100.7587	965.4918	825.5554
-59.787	-7.258	25.8467	26.6289	109.0995	804.7651	906.2177
-62.456	-7.321	25.7241	26.5875	130.7060	903.3355	930.1555
-64.606	-7.147	25.8130	26.6751	157.5472	1016.8799	944.9482
-67.619	-7.456	24.7468	25.9916	149.5501	883.6582	958.0117
-69.617	-7.363	24.4853	25.6956	202.1055	901.6423	928.2949
-69.904	-7.201	24.6966	25.8465	212.7232	903.4362	948.9577
-70.284	-7.421	24.3821	25.6027	218.6565	856.6410	981.3643
-71.809	-7.206	24.4548	25.7004	269.1491	791.4774	1094.2846
-72.191	-7.206	24.3956	25.6430	251.6181	824.9648	1210.6913
-72.859	-7.423	24.4654	25.7174	233.9472	820.6923	1425.4484
-75.238	-7.195	26.5962	27.4029	232.9040	540.6768	1763.8221
-75.622	-7.463	26.0274	26.7679	276.1465	609.7331	1929.9436
-77.134	-7.177	22.7011	23.6641	184.2780	441.8695	1962.7649
-77.512	-7.173	11.0501	12.1671	132.4516	497.5722	1100.0363
-77.89	-7.168	15.9551	16.6596	64.5901	375.4048	632.3519
-78.267	-7.163	11.2427	12.0834	64.7167	393.0734	761.7534
-78.643	-7.158	12.6108	13.5759	33.4744	307.1297	911.2157
-79.019	-7.153	17.2577	19.4675	15.0204	256.8569	546.7516
-55.311	-7.219	25.3785	26.5864	70.5802	967.8177	889.7075
-57.793	-7.305	25.6309	26.4571	96.7079	1005.7537	853.3403
-58.162	-7.105	25.9275	26.7383	96.8376	988.7214	837.2679
-60.331	-7.379	25.8672	26.5817	124.3455	979.1653	914.6550
-60.705	-7.175	26.1461	26.8805	143.5674	1057.9755	915.5138
-62.922	-7.224	25.7119	26.6431	136.8636	876.0345	814.7908
-64.791	-7.258	25.8580	26.7480	165.9659	1015.1724	955.8846
-65.633	-7.378	25.5237	26.5263	169.3318	1010.1336	980.6240
-68.188	-7.517	24.4740	25.7853	159.1479	894.5141	950.0923
-70.855	-7.532	24.1629	25.4383	230.3023	804.5977	1031.9266
-72.381	-7.315	24.4015	25.6599	234.8305	827.1493	1298.8238
-73.527	-7.531	24.6751	25.8717	253.7813	817.3628	1560.2605
-75.049	-7.305	26.4120	27.2455	259.3439	559.6477	1773.1770
-76.287	-7.513	24.3105	25.0970	302.1894	616.2650	1921.1703
-77.325	-7.284	18.2005	19.0385	117.5228	405.6751	1722.9254
-77.703	-7.279	11.7977	12.7520	100.9410	475.6273	575.4012
-78.08	-7.274	11.6431	12.4532	65.3915	420.7254	758.0458
-78.457	-7.269	12.9021	13.5704	31.9203	318.9949	845.8368
-78.834	-7.264	16.4465	17.8249	15.8276	268.9403	593.5601
-79.209	-7.258	18.7726	22.8038	1.3020	122.0529	207.1159
-55.832	-7.344	25.3462	26.5077	68.6651	930.3367	892.7133
-58.415	-7.428	25.8888	26.6631	88.8908	960.9402	885.8159
-60.971	-7.449	25.9460	26.6613	127.5777	1094.7732	932.5931
-62.733	-7.328	25.6111	26.5468	133.3339	881.6259	941.7799
-63.472	-7.559	25.4412	26.4177	127.8528	933.0261	961.5422
-64.976	-7.369	25.8114	26.7327	167.6241	1000.6207	943.2551
-65.352	-7.375	25.6478	26.6136	170.1891	1006.7768	968.6567
-68.758	-7.63	24.2680	25.6203	173.7698	900.9269	924.4528
-69.902	-7.419	24.5051	25.7242	204.9379	884.5755	939.9836
-71.427	-7.642	24.1207	25.4317	210.4880	738.4100	1090.9770
-72	-7.697	24.1497	25.4627	202.8477	767.2051	1238.8677
-72.191	-7.424	24.3230	25.5872	226.0586	805.7655	1255.2030
-74.099	-7.637	25.1334	26.2461	243.2927	704.2815	1743.2484
-74.86	-7.415	26.0272	26.9084	265.0470	592.1359	1831.6079
-75.24	-7.412	26.5670	27.3420	250.5951	566.8246	1915.7810
-76.665	-7.454	24.8971	25.7705	294.6709	604.8712	1990.6237
-77.138	-7.395	20.3371	21.1643	149.7080	435.5671	1852.6538
-77.516	-7.39	11.8027	12.8617	107.8390	475.9136	1152.7180
-77.894	-7.385	17.4252	18.0946	41.6559	345.7898	494.8871
-78.271	-7.38	12.5069	13.1911	34.9608	345.6712	679.2286
-78.648	-7.375	13.0020	13.7456	27.9574	284.4719	866.5584
-79.024	-7.369	15.6609	17.3514	10.9320	257.7738	597.7451
-56.357	-7.468	25.4014	26.5007	70.7578	917.7149	890.4208
-58.152	-7.317	26.0324	26.8177	91.5989	995.0749	851.4041
-58.865	-7.551	25.8936	26.6581	89.8679	899.2204	897.9101
-60.697	-7.389	26.0866	26.7954	130.5463	1067.9004	916.5251
-61.332	-7.621	25.7073	26.4774	116.5533	1085.1892	949.1639
-62.915	-7.44	25.5765	26.5674	131.8739	879.3385	893.4836
-64.03	-7.677	25.4818	26.4521	125.9773	978.9149	966.9794
-65.161	-7.48	25.6843	26.6518	163.6695	987.3526	970.5644
-65.915	-7.491	25.3937	26.4524	160.5399	998.8404	980.1343
-66.293	-7.496	25.3349	26.4262	160.8702	966.5767	966.7083
-69.328	-7.743	24.2023	25.5698	184.9863	892.7477	907.3868
-70.092	-7.529	24.4587	25.7230	202.1843	865.2137	966.3874
-72.573	-7.806	24.2749	25.5884	191.7926	799.0514	1450.9349
-74.576	-7.689	25.6344	26.6199	242.3830	629.8586	1856.8562
-75.051	-7.523	26.4197	27.2149	260.4070	586.9698	1817.2196
-76.95	-7.505	21.5008	22.2975	196.1602	493.0051	1820.1071
-77.329	-7.501	15.0229	15.8767	98.0540	433.5868	1512.5669
-77.707	-7.496	16.6243	17.3508	65.4806	386.3390	482.1066
-78.085	-7.491	15.4883	16.0743	27.6146	345.5620	701.0908
-78.462	-7.486	13.8645	14.6894	24.3277	302.5195	809.1598
-78.839	-7.48	17.4058	19.8065	6.9233	212.9353	490.5945
-79.215	-7.474	18.1047	22.0683	1.0513	124.0650	152.5501
-56.884	-7.592	25.1506	26.1650	74.7584	944.2754	892.5664
-57.967	-7.417	25.9955	26.7608	87.7581	997.5162	873.3625
-59.405	-7.674	25.5573	26.2985	91.7832	858.1710	910.9352
-61.977	-7.742	25.5192	26.3578	108.1300	965.5548	955.3227
-62.533	-7.811	25.3058	26.2485	107.2080	909.4239	969.3620
-63.098	-7.551	25.5518	26.6057	139.6420	897.2048	837.6747
-64.683	-7.796	25.5428	26.5418	136.1933	969.1320	985.6260
-64.971	-7.585	25.7143	26.6818	156.2606	971.4719	991.4291
-65.347	-7.591	25.6422	26.6454	152.9472	976.6371	965.8106
-65.724	-7.597	25.4648	26.5144	150.2581	987.9694	962.5494
-66.102	-7.602	25.4016	26.4998	153.5533	979.9628	961.2235
-66.48	-7.607	25.3006	26.4420	153.4924	933.2258	963.8890
-66.859	-7.612	25.0503	26.2407	158.1330	908.8519	951.1024
-69.899	-7.855	24.1243	25.4960	183.8893	861.3685	935.8349
-74.862	-7.633	26.1103	26.9632	256.8756	608.4370	1843.6571
-75.34	-7.848	26.3936	27.0108	310.8272	712.5316	1953.8191
-76.762	-7.616	24.2307	25.0430	320.3942	666.3655	2011.5684
-77.141	-7.612	18.7972	19.5671	124.0943	425.2458	1650.6325
-77.52	-7.607	10.1097	11.1813	94.4805	488.8472	665.5129
-77.898	-7.602	12.2571	13.0656	64.0761	437.9475	680.9768
-78.276	-7.597	11.6659	12.3968	38.3565	343.2326	613.6263
-78.653	-7.591	17.8265	19.7667	5.4940	227.8416	477.3269
-79.029	-7.585	18.3064	22.0326	0.5894	118.9182	128.4261
-79.405	-7.579	19.2190	24.3655	0.1002	11.4894	7.2122
-54.938	-7.623	25.4058	26.5837	62.2461	989.5240	886.3672
-57.415	-7.716	25.6478	26.5137	77.7286	969.1814	883.4929
-58.142	-7.528	25.9282	26.6991	85.0239	984.5341	873.5989
-59.948	-7.796	25.7441	26.4542	96.1406	900.6041	925.5277
-60.689	-7.603	25.9544	26.6666	117.1608	1067.9276	940.9473
-62.909	-7.655	25.4243	26.4235	122.4495	892.8310	902.5064
-65.157	-7.697	25.6117	26.6270	146.8842	961.5826	979.0283
-65.533	-7.703	25.5944	26.6408	141.3548	970.1494	964.1165
-65.911	-7.708	25.4648	26.5559	143.5654	977.1409	962.8482
-66.383	-7.769	25.2065	26.3703	144.7002	926.2145	954.8898
-66.667	-7.718	25.1757	26.3672	148.2118	905.0992	945.1630
-67.046	-7.723	24.9965	26.2423	147.2432	877.6807	928.5414
-67.708	-7.949	24.3867	25.7846	132.1198	862.7319	907.3198
-70.472	-7.967	24.0304	25.4096	203.1064	830.2451	1021.6865
-73.147	-7.968	24.4795	25.7567	201.3286	789.7251	1600.5121
-75.053	-7.74	26.3898	27.1313	268.0051	629.5286	1844.0202
-76.954	-7.723	19.5388	20.2592	158.4291	448.5169	1428.9213
-77.333	-7.718	12.3421	13.2910	86.3193	442.0067	1276.9467
-77.711	-7.713	15.3683	15.9824	55.9123	393.7858	553.1555
