T500	T490	T480	T470	T460	T450	T440	T430	T420	T410	T400	T390	T380	T370	T360	T350	T340	T330	T320	T310	T300	T290	T280	T270	T260	T250	T240	T230	T220	T210	T200	T190	T180	T170	T160	T150	T140	T130	T120	T110	T100	T90	T80	T70	T60	T50	T40	T30	T20	T10	T0
513.356	406.787	277.745	388.332	404.455	356.037	419.533	452.911	345.261	504.762	616.658	459.720	429.945	452.190	404.257	403.445	370.100	264.886	552.574	593.129	305.498	447.306	373.551	451.188	429.389	283.834	327.740	277.567	645.191	100.390	496.185	573.001	413.090	612.327	287.022	490.798	321.338	434.427	194.605	432.968	226.797	321.441	684.779	332.809	469.089	332.492	372.916	464.333	376.115	644.928	200.053
382.977	307.461	213.523	293.541	305.080	268.733	316.164	341.904	261.422	380.437	472.864	348.474	323.838	340.260	305.086	304.096	280.215	203.897	412.472	491.372	230.209	337.934	280.918	341.201	323.132	214.473	251.433	209.244	535.123	80.378	382.080	443.083	312.317	503.475	216.961	379.603	240.585	329.187	152.097	327.952	176.001	243.136	581.821	251.200	375.164	251.043	281.835	350.077	282.505	506.655	157.105
81.584	66.489	47.072	63.486	65.839	58.034	68.157	73.846	56.644	82.005	100.543	75.611	69.754	73.217	65.871	65.568	60.721	45.009	87.906	104.927	49.613	73.052	60.397	73.845	69.544	46.373	55.304	45.114	113.771	18.486	82.748	93.721	67.571	106.599	46.930	81.972	51.471	71.397	34.128	71.092	39.205	52.625	123.457	54.241	80.822	54.232	60.949	75.510	60.669	107.717	35.417
108.732	89.469	64.669	85.458	88.383	78.070	91.543	99.385	76.326	109.932	133.430	102.161	93.391	97.911	88.584	88.103	81.982	61.917	117.482	139.432	66.429	98.620	80.806	99.560	93.069	62.477	75.855	60.482	151.247	26.398	111.527	123.931	91.080	141.019	63.306	110.204	68.597	96.340	47.735	95.908	54.344	70.853	163.652	72.981	108.276	72.844	82.120	101.455	81.047	143.233	49.739
16.995	14.356	10.613	13.712	14.148	12.490	14.609	15.899	12.286	17.574	20.849	16.453	14.923	15.626	14.170	14.060	13.173	10.178	18.331	21.988	10.627	15.759	12.864	15.974	14.849	10.009	12.408	9.673	23.586	4.546	17.928	19.184	14.605	21.873	10.139	17.640	10.835	15.521	7.989	15.436	9.039	11.386	25.470	11.671	17.297	11.682	13.161	16.206	12.888	22.330	8.371
177.767	170.408	163.757	193.501	177.154	183.950	200.241	187.892	165.726	158.834	201.944	178.859	167.639	164.236	193.610	206.469	178.207	150.075	215.457	187.453	198.981	153.437	206.001	188.452	174.968	189.506	160.390	229.191	186.533	145.270	156.963	219.127	181.625	196.954	210.187	179.480	201.277	147.281	158.578	182.406	150.497	179.141	194.484	223.369	170.138	169.564	184.057	204.006	193.300	172.078	138.749
312.007	331.459	320.629	371.497	340.830	345.474	372.425	353.257	309.702	314.694	362.591	345.684	319.363	316.875	367.788	383.979	336.083	293.859	370.393	364.564	376.728	303.760	384.240	359.132	335.341	352.014	329.559	430.603	344.159	280.008	316.142	387.430	349.182	351.076	386.974	348.173	368.380	294.134	299.763	358.408	296.699	341.601	352.955	412.380	337.940	318.662	344.639	385.458	365.107	307.725	269.129
235.949	268.675	258.926	304.027	273.598	276.285	298.025	281.573	243.951	252.099	284.717	279.735	254.460	251.728	298.400	308.836	268.317	231.106	285.095	292.031	308.334	237.667	313.711	289.854	267.948	282.094	267.785	358.924	261.765	226.370	255.282	305.055	283.182	267.664	313.292	278.842	294.281	233.912	239.299	295.090	236.909	276.932	269.574	336.903	274.193	252.345	274.813	311.632	295.143	227.146	213.047
237.588	281.617	271.666	317.572	285.182	286.234	307.288	290.744	252.077	264.028	289.475	292.153	264.554	261.847	310.493	318.751	278.043	240.677	284.866	303.439	321.577	246.448	325.917	301.359	278.834	291.813	282.564	374.842	263.903	239.127	268.641	309.774	295.652	269.214	323.723	290.337	302.956	245.224	249.966	310.260	248.866	289.040	271.534	348.645	288.288	261.492	284.110	323.098	306.826	225.820	223.045
263.014	336.319	327.498	367.788	334.783	330.269	345.277	331.414	296.259	318.564	315.812	343.237	312.959	310.825	357.211	356.819	322.818	291.669	295.630	349.164	370.084	293.792	370.216	347.792	327.274	334.087	343.147	422.561	286.245	300.867	327.055	332.320	346.282	288.655	362.592	338.728	339.787	301.121	302.882	367.139	306.232	339.668	291.902	387.341	345.589	307.339	326.385	365.490	352.857	243.610	278.599
184.867	277.066	269.160	304.958	272.058	263.811	274.435	262.632	230.450	259.476	237.440	281.392	249.767	248.061	292.155	285.843	256.990	230.596	206.920	283.535	306.048	230.170	303.287	282.693	263.871	266.364	287.804	357.148	205.605	247.015	270.488	251.076	284.081	205.988	292.078	275.111	268.235	243.252	242.947	308.882	249.289	277.575	209.813	316.308	287.960	242.489	258.785	297.335	287.398	160.539	220.865
185.099	286.802	279.356	312.898	280.049	269.927	278.348	267.582	236.891	269.293	237.560	289.825	257.523	256.032	298.976	289.689	263.423	239.418	201.845	290.062	313.383	237.707	309.165	289.493	271.520	271.845	299.505	363.794	204.585	259.465	281.574	249.751	292.337	203.949	296.158	282.655	271.791	253.683	252.341	319.119	260.187	285.885	208.063	320.126	298.512	249.413	264.328	302.600	294.017	158.296	231.363
279.285	403.752	400.051	423.307	395.105	378.716	381.490	374.479	346.242	388.423	325.316	404.343	369.875	370.780	408.071	391.798	373.289	359.652	277.693	401.736	421.220	354.022	411.578	400.639	385.232	377.892	426.482	467.280	299.229	383.544	404.786	333.826	405.936	293.172	396.749	399.229	371.573	376.072	370.307	435.806	385.236	398.500	297.852	418.230	419.757	360.755	371.854	409.889	402.603	248.382	351.261
433.128	529.220	544.307	543.182	529.386	512.289	517.926	515.042	479.413	519.631	452.965	537.825	499.104	505.098	535.934	525.852	510.656	514.230	432.787	535.243	534.874	506.421	527.700	539.245	517.172	509.951	573.973	580.179	462.179	522.254	540.909	464.200	538.470	446.031	526.219	543.700	496.324	516.231	517.391	557.270	536.220	528.756	449.618	539.584	543.059	493.609	508.515	547.861	523.953	411.558	495.061
458.619	549.858	567.709	563.008	551.689	534.483	540.707	538.408	501.491	541.271	474.233	559.765	520.493	527.371	557.121	548.219	533.348	539.505	458.323	557.633	553.805	531.457	546.888	562.117	539.141	531.855	597.963	598.738	489.448	544.395	563.186	485.970	560.237	471.716	547.677	567.729	517.287	539.205	541.153	577.137	560.765	550.065	475.111	559.772	563.634	515.699	531.195	570.809	544.299	438.791	518.167
411.885	488.750	513.382	500.537	496.768	478.614	487.168	485.859	445.415	483.032	417.015	502.942	462.559	471.852	498.797	493.721	477.913	489.683	409.592	503.701	489.186	482.012	483.571	508.025	483.648	474.237	544.649	531.599	447.334	484.385	506.464	430.515	502.343	426.545	489.060	517.677	459.107	483.753	487.232	513.825	509.173	489.687	429.538	498.737	505.321	460.114	476.457	517.823	484.133	396.192	461.608
506.403	552.866	583.476	558.711	574.352	550.068	566.743	569.692	511.047	558.860	492.557	578.153	533.088	550.641	568.045	568.487	550.155	565.870	497.542	599.399	537.724	571.767	536.807	590.362	560.926	537.698	620.955	573.037	564.718	531.337	587.643	509.607	574.881	536.514	549.531	613.218	521.555	562.303	550.377	574.735	583.003	550.785	542.893	555.100	582.109	529.303	550.104	602.596	550.539	507.505	519.522
558.880	597.760	626.018	602.636	624.126	596.520	616.690	620.318	554.891	607.919	543.719	626.794	580.634	600.722	615.405	616.909	595.485	607.630	545.233	658.595	578.599	621.495	580.115	641.019	611.383	580.012	665.074	610.073	625.182	563.139	638.115	562.019	622.099	597.012	591.309	668.965	566.434	609.771	588.454	619.353	625.073	592.253	605.502	597.796	635.431	575.214	596.652	654.932	598.214	564.794	555.562
654.175	682.858	706.297	686.001	716.241	683.394	709.013	713.891	637.244	699.724	637.709	717.414	669.425	693.611	703.907	706.615	680.729	686.601	633.372	766.341	657.022	713.409	661.870	734.746	704.573	660.450	748.382	682.600	734.022	626.323	732.122	657.524	710.626	705.609	670.804	770.733	650.475	698.857	661.192	704.181	704.526	671.786	717.690	678.733	733.523	660.864	683.638	751.134	687.533	668.281	625.479
618.801	638.570	658.432	640.362	677.906	640.778	670.869	676.711	591.066	660.872	601.016	677.763	628.313	655.815	662.556	666.402	636.736	637.691	592.028	740.530	607.387	674.955	615.123	697.657	667.117	612.547	702.814	628.100	709.408	564.544	695.076	622.222	669.218	680.894	622.162	740.208	605.661	657.851	607.328	659.617	656.011	623.004	695.823	631.270	699.945	617.367	641.127	716.123	646.746	639.407	569.182
615.529	611.526	626.223	610.625	664.037	618.428	657.683	665.160	562.147	644.821	592.988	660.638	608.648	642.718	642.261	649.410	611.404	603.565	576.598	751.300	569.778	662.020	584.798	685.965	655.163	579.522	674.072	580.865	726.330	505.213	682.489	618.813	648.601	698.344	587.829	741.547	579.980	637.714	564.104	631.567	622.520	587.481	718.475	599.005	694.432	593.814	619.063	708.939	626.937	648.723	520.199
853.321	787.281	774.916	776.393	881.671	805.346	876.629	891.245	722.969	859.801	822.211	869.179	806.599	864.606	838.492	853.235	788.616	744.673	772.081	1059.876	706.695	878.733	741.871	912.822	879.122	728.615	839.921	683.098	1042.571	553.899	910.378	857.539	844.750	1013.507	731.496	1015.526	750.723	836.956	669.130	805.539	766.438	730.811	1054.405	751.093	946.636	773.938	806.679	950.501	827.609	933.986	608.235
933.550	852.563	823.871	838.926	950.686	867.139	947.236	965.634	781.874	937.963	913.774	942.135	876.850	939.057	905.315	920.471	850.518	792.087	850.760	1160.904	759.127	950.593	801.940	986.630	951.399	779.820	894.593	727.322	1148.701	576.190	989.353	945.138	911.973	1116.502	781.903	1098.941	807.825	906.914	706.189	872.432	810.375	784.334	1169.115	806.701	1028.589	833.385	870.022	1026.722	893.282	1034.400	645.155
1082.882	920.611	790.045	895.478	982.428	887.524	995.851	1036.909	820.731	1061.762	1173.256	1025.658	956.218	1015.940	954.220	964.810	888.956	733.439	1068.718	1271.382	769.904	1026.717	860.441	1048.145	1004.864	767.679	879.844	726.454	1306.151	473.816	1095.085	1166.388	966.601	1266.216	772.658	1136.588	820.588	979.664	641.273	955.999	735.044	801.851	1366.435	828.065	1091.097	843.136	904.279	1086.315	920.423	1285.255	605.217
1245.423	990.262	715.542	949.368	1003.615	889.075	1037.655	1110.775	847.496	1210.417	1456.305	1118.246	1042.069	1100.010	996.847	999.364	915.149	682.616	1318.349	1423.898	759.642	1100.991	912.789	1110.090	1055.824	721.740	834.146	696.588	1539.973	296.948	1203.229	1372.325	1016.729	1466.351	729.782	1196.681	807.159	1057.215	519.611	1048.311	604.465	798.811	1627.989	829.467	1142.436	830.764	924.934	1145.805	934.528	1532.132	518.525
611.285	480.989	329.823	459.284	479.762	422.488	498.174	537.443	407.710	596.636	752.112	544.402	508.108	535.027	479.397	479.040	438.600	314.267	657.522	755.119	360.794	531.894	441.724	535.493	508.891	336.720	389.609	327.973	823.326	118.236	597.650	710.503	489.862	781.536	340.740	597.662	381.442	513.863	230.768	511.794	269.528	380.092	871.133	394.466	590.290	393.689	442.264	551.678	446.006	809.132	235.908
350.393	275.202	189.423	262.806	273.272	241.319	284.341	307.149	233.417	340.880	431.023	311.658	290.016	304.839	273.899	273.589	251.153	180.726	378.923	443.823	205.874	304.897	252.506	305.926	289.795	192.533	223.629	187.392	489.582	69.190	341.695	406.749	280.166	461.358	195.034	340.488	217.489	293.955	133.675	293.127	154.698	217.364	532.091	225.695	336.246	224.539	252.912	314.585	253.895	463.820	137.466
416.178	334.115	234.248	319.062	331.158	292.203	343.601	371.882	284.138	412.677	512.255	379.451	351.005	368.604	331.651	330.589	305.154	223.810	449.300	531.530	249.447	368.548	304.627	371.309	350.272	233.374	275.735	226.959	580.733	89.666	415.478	479.914	339.875	545.210	236.312	412.507	260.700	358.071	168.261	356.760	193.685	264.223	630.410	273.195	406.843	272.498	306.658	380.458	306.087	549.990	174.049
87.739	71.567	51.184	68.352	70.780	62.498	73.357	79.554	60.986	88.096	107.784	81.564	74.872	78.542	70.922	70.593	65.503	48.970	94.773	112.347	53.239	78.907	64.852	79.602	74.650	49.980	60.110	48.462	122.183	20.445	89.134	100.422	72.836	114.202	50.632	88.225	55.212	76.934	37.432	76.612	42.774	56.647	132.358	58.427	86.797	58.303	65.688	81.273	65.087	115.711	38.907
178.722	170.921	164.243	194.480	178.175	184.786	201.702	189.232	166.036	159.767	203.441	179.808	168.145	165.055	194.678	208.012	178.949	150.824	217.161	189.723	199.721	155.097	206.771	189.619	175.971	190.170	161.897	230.078	189.633	144.003	157.888	220.778	182.421	199.311	211.137	181.061	202.263	147.933	158.167	183.223	150.760	179.511	197.339	224.606	171.222	169.998	184.972	205.679	194.292	174.463	138.207
269.844	299.899	289.214	338.948	306.733	310.211	335.063	316.700	274.733	282.324	322.032	312.731	285.579	282.817	333.684	346.759	301.263	260.171	324.985	328.157	343.819	268.293	350.204	324.624	300.797	316.588	298.709	398.485	299.525	251.819	285.098	345.161	316.385	306.068	350.907	313.081	330.949	262.243	267.943	328.035	265.278	309.263	308.084	376.520	306.170	283.856	308.869	349.302	330.460	262.153	238.570
227.863	263.998	254.592	298.275	268.725	270.245	291.113	275.169	237.931	247.921	275.708	274.626	249.069	246.729	292.439	301.796	262.307	226.687	273.778	287.093	302.211	232.989	306.760	284.101	262.961	275.536	264.668	351.827	254.029	222.241	251.607	295.663	277.827	259.122	305.815	274.168	287.003	230.024	234.328	290.299	233.234	271.330	261.229	329.114	270.496	246.748	268.500	305.405	289.298	218.585	208.320
253.443	302.041	292.250	337.606	305.490	305.328	325.900	309.557	270.473	284.615	305.404	312.340	283.865	281.533	330.166	337.458	297.000	260.552	298.257	324.042	341.303	266.141	344.821	321.075	298.879	310.471	304.678	394.640	280.708	259.235	289.863	325.706	315.658	285.254	342.064	310.988	321.071	265.742	269.417	331.153	269.693	308.640	287.821	367.165	309.905	280.537	302.873	342.768	326.550	240.936	242.182
264.562	331.804	322.912	363.876	331.857	328.041	344.317	330.002	293.810	314.525	316.296	339.561	309.755	307.856	354.250	355.735	320.338	288.549	299.007	347.512	366.397	291.583	367.025	345.129	324.563	331.948	338.285	418.405	289.403	294.296	322.261	333.753	342.544	291.940	360.804	336.504	338.764	296.869	298.510	361.901	301.743	335.631	295.057	385.391	341.269	304.819	324.471	363.825	350.240	247.215	273.420
220.191	296.791	288.348	327.115	295.137	289.494	303.616	290.317	255.574	279.581	271.817	303.272	272.798	271.115	316.391	314.964	282.104	252.646	249.445	309.335	329.047	254.394	328.225	307.254	287.500	292.782	305.194	380.397	243.813	261.940	288.564	287.845	306.090	245.344	320.269	299.358	297.700	262.535	263.160	327.383	267.872	299.231	248.736	344.601	307.054	267.055	285.364	324.448	312.182	200.413	239.145
188.844	274.808	266.817	303.381	271.454	263.979	275.947	263.667	230.369	257.671	240.353	280.015	248.871	247.410	291.562	287.222	256.903	229.783	212.894	284.194	304.723	230.243	302.445	282.412	263.472	266.647	285.142	355.408	211.256	242.613	267.903	254.951	282.666	211.776	292.760	275.253	269.663	241.238	240.841	305.893	247.041	275.859	215.441	316.832	285.877	242.326	259.290	298.104	287.156	166.640	217.899
176.051	271.412	263.870	298.234	266.347	257.040	266.849	255.589	223.741	254.341	227.453	275.339	243.524	242.281	285.314	278.054	250.280	225.496	194.897	277.620	298.987	224.660	295.249	276.149	258.018	259.089	283.673	349.014	197.243	241.883	265.827	240.615	277.826	196.752	283.830	269.720	260.198	238.523	237.107	302.996	244.792	271.074	200.690	307.645	283.282	236.172	251.791	290.334	280.708	151.408	215.242
289.044	405.622	406.166	424.026	399.885	383.224	387.051	380.868	350.579	391.909	328.536	408.389	373.118	375.431	411.019	396.725	378.439	368.662	287.190	406.784	420.574	362.819	411.419	406.201	389.537	381.792	433.446	465.795	311.799	387.290	409.234	337.907	409.616	303.426	399.973	406.776	374.306	381.534	376.897	436.427	393.110	401.260	307.818	419.601	422.000	365.185	377.102	415.720	404.305	260.829	356.673
423.040	515.085	531.898	528.700	517.028	499.694	506.016	503.376	466.730	506.318	439.984	524.844	485.883	492.572	522.612	513.659	498.144	503.185	422.128	523.252	519.856	495.512	512.942	527.064	504.672	496.881	561.895	564.377	453.532	508.154	527.930	451.724	525.203	436.537	512.854	532.714	483.174	503.643	505.056	542.466	524.602	514.796	440.001	525.549	529.760	481.082	496.228	536.055	510.232	402.750	481.960
434.652	512.222	537.429	523.430	519.162	501.426	509.500	508.603	468.163	506.420	439.046	525.958	485.290	494.587	521.418	515.939	501.351	514.117	433.758	525.576	511.859	505.760	505.881	530.917	505.811	497.673	569.078	555.278	470.230	509.921	530.028	452.289	525.747	448.592	512.354	539.980	481.195	507.729	511.672	537.368	533.476	513.898	451.506	521.325	526.826	482.555	499.405	540.104	506.417	419.348	486.607
462.689	525.743	559.388	534.537	537.694	519.549	529.377	530.232	485.989	522.911	454.498	543.476	501.089	512.997	536.612	534.612	520.955	541.474	461.805	544.290	520.221	532.432	515.201	551.178	523.343	514.845	592.684	562.540	503.346	528.112	548.533	469.248	542.689	477.056	528.234	563.659	495.586	528.219	534.723	548.655	558.784	529.389	479.419	533.476	540.281	500.421	518.977	560.557	518.970	452.366	507.684
462.138	511.413	544.438	518.044	530.835	508.402	523.173	525.562	471.266	514.897	448.348	534.993	490.619	506.641	525.694	525.985	508.979	527.340	455.509	549.735	498.908	528.297	497.061	546.126	517.011	498.252	580.516	536.167	515.000	498.417	542.939	465.037	532.332	487.046	510.484	566.128	481.070	519.456	514.323	533.291	544.326	511.384	491.989	515.579	536.282	488.320	508.424	557.586	507.699	459.873	484.243
589.222	620.456	646.389	624.352	651.623	620.752	644.369	648.670	576.541	634.742	572.720	653.172	605.946	628.539	640.525	643.082	618.617	627.234	570.902	695.440	597.303	649.012	601.251	669.393	639.562	600.177	686.991	625.028	663.419	572.969	666.315	592.320	647.098	635.293	610.946	702.343	589.146	635.015	604.433	641.767	644.971	611.590	645.862	618.315	666.389	598.902	620.979	684.959	623.640	599.924	569.527
599.416	621.621	644.001	624.146	658.661	623.569	651.613	656.870	575.816	641.312	581.557	658.906	610.254	636.134	644.584	648.273	620.078	623.817	575.249	714.953	593.137	656.017	599.985	677.673	647.483	597.778	686.868	616.094	684.292	556.872	674.652	602.615	651.125	656.080	607.815	717.101	589.825	639.440	596.119	642.649	641.928	608.334	669.464	616.321	678.090	600.833	623.899	695.293	628.255	616.610	558.798
675.188	655.986	665.838	652.966	717.363	665.601	711.421	720.257	604.170	697.349	650.040	711.904	657.954	696.871	691.127	700.185	656.551	641.712	627.794	823.150	606.296	715.803	626.034	741.077	709.859	619.044	716.753	610.528	801.530	524.981	737.518	678.657	697.461	773.613	626.305	806.122	624.345	687.088	595.232	675.478	661.136	625.618	797.774	639.002	754.238	639.756	666.402	767.143	676.483	718.039	547.563
886.620	809.229	792.200	796.609	910.845	829.234	906.089	921.950	742.481	888.601	854.081	896.844	832.476	894.574	863.993	880.126	810.856	760.672	798.245	1104.914	721.880	907.944	760.753	943.608	909.440	745.938	860.077	692.316	1089.414	553.953	941.341	891.121	870.227	1060.183	747.911	1054.394	771.919	862.972	678.955	827.172	782.817	747.138	1104.751	768.993	981.744	796.696	830.725	983.837	853.764	975.620	615.116
946.364	854.343	816.261	839.416	948.732	864.456	947.167	967.705	781.387	945.207	936.677	945.250	879.915	941.663	905.176	920.203	849.712	784.622	871.223	1173.728	755.289	954.076	803.515	987.528	951.709	774.302	888.279	723.000	1171.315	563.299	994.452	965.291	912.525	1137.005	776.777	1099.760	805.149	909.153	696.274	875.559	798.555	781.688	1196.609	804.276	1030.961	829.798	868.755	1027.387	890.683	1058.541	637.565
1067.896	878.515	719.284	850.282	929.440	832.412	948.529	995.887	770.463	1034.804	1178.745	987.603	916.858	975.474	906.947	916.511	838.993	663.866	1075.390	1211.280	711.722	988.398	816.283	989.071	958.008	703.805	814.369	665.457	1271.196	384.522	1055.308	1147.004	920.949	1223.949	709.858	1060.703	764.074	938.309	562.288	918.093	652.034	745.701	1333.630	773.641	1013.416	784.422	853.090	1025.142	866.732	1250.734	533.391
1102.822	862.463	600.004	823.944	869.703	764.345	902.589	971.826	729.246	1069.202	1341.680	980.372	910.870	963.022	865.771	867.298	790.352	570.163	1177.559	1317.887	646.138	963.200	790.838	969.986	919.838	608.470	709.995	587.302	1433.772	211.726	1075.945	1275.425	884.492	1362.298	616.070	1087.337	688.942	923.720	418.356	917.138	494.027	682.310	1517.138	710.492	1047.742	710.233	798.645	1002.024	806.582	1430.430	420.812
743.987	581.207	400.380	555.114	581.705	512.423	604.651	651.849	492.012	720.722	910.698	658.889	613.674	647.000	581.051	581.386	531.234	381.135	799.585	945.447	435.425	646.481	533.801	649.619	616.455	408.280	473.455	396.029	1041.601	142.342	723.042	863.540	593.727	983.456	413.445	725.892	462.795	621.209	279.738	618.238	327.487	459.328	1114.399	477.837	714.977	476.447	536.088	669.994	540.560	983.651	284.277
515.429	402.266	274.622	384.121	399.855	352.983	416.227	449.235	340.898	498.951	623.237	454.914	424.641	446.562	400.657	400.452	366.811	261.847	557.199	595.121	301.366	445.798	369.997	447.069	424.513	281.469	324.540	274.258	654.165	98.307	496.676	580.395	409.468	619.828	285.071	491.727	319.379	429.148	192.237	428.014	223.243	317.612	692.839	330.118	468.227	328.393	369.708	460.406	372.252	654.523	197.192
255.586	202.156	140.408	193.065	200.545	177.149	208.562	225.492	171.617	250.027	314.152	229.296	212.646	223.409	201.051	200.691	184.663	134.047	276.462	324.119	150.991	223.910	184.981	224.809	212.399	141.417	165.585	137.463	356.819	52.375	251.178	295.764	205.846	335.618	143.282	249.942	158.963	216.230	99.936	215.570	115.251	159.734	387.459	165.675	246.562	164.856	185.782	230.806	185.907	338.035	103.021
154.042	123.693	87.571	118.150	122.453	108.241	127.213	137.804	105.209	152.490	189.001	140.774	129.594	136.014	122.826	122.435	113.219	83.716	166.719	195.826	92.071	136.937	112.524	137.667	129.334	86.515	103.045	83.859	214.662	34.082	153.922	177.026	126.011	201.071	87.694	152.710	96.220	132.696	63.436	132.224	72.637	97.820	232.638	101.224	150.291	100.759	113.677	140.860	112.966	203.352	65.717
198.508	189.375	181.967	215.900	197.964	205.053	224.417	210.503	183.760	177.522	226.378	199.666	186.313	183.244	216.225	231.476	198.492	167.437	241.752	212.099	221.432	173.167	229.258	210.742	195.514	210.810	180.501	255.107	212.915	157.685	175.436	245.720	202.387	222.798	234.275	201.762	224.532	164.142	174.270	203.282	166.838	198.708	221.160	249.458	190.352	188.286	205.339	229.045	215.733	195.367	152.065
235.858	223.830	215.050	256.115	235.318	243.113	267.410	250.724	216.736	211.019	269.813	237.004	220.275	217.477	256.779	275.901	235.108	198.679	288.365	255.149	262.037	207.782	271.342	250.568	232.413	249.437	215.948	301.859	258.260	182.048	208.527	293.056	239.821	268.012	277.674	241.172	266.432	194.576	203.707	240.844	196.758	234.434	267.321	296.175	226.523	222.442	243.611	273.390	256.097	235.788	177.230
281.082	313.192	303.204	350.269	320.708	322.332	346.194	328.622	286.989	297.082	330.366	325.683	298.501	296.673	345.303	357.492	313.311	275.185	330.790	342.855	354.523	283.488	359.671	336.902	314.767	327.699	314.839	406.540	312.372	265.043	300.273	353.312	328.758	317.404	360.231	327.864	341.389	277.513	280.963	340.398	280.757	320.983	319.734	384.958	321.489	296.833	320.675	361.193	342.569	273.979	251.709
236.459	278.930	269.178	314.663	283.822	284.234	305.763	289.156	249.501	262.164	286.915	289.906	262.127	260.035	308.175	317.110	275.733	239.106	282.424	303.488	318.508	245.583	322.499	299.438	277.495	289.378	281.300	370.837	264.989	234.592	266.660	307.958	293.096	269.602	320.969	289.905	300.942	243.237	246.714	307.086	246.919	285.846	272.064	345.687	286.957	259.429	282.074	321.853	304.921	225.992	218.992
258.998	311.040	301.645	345.379	314.314	312.944	332.555	316.802	278.208	294.191	309.777	320.864	292.186	290.297	337.761	343.926	304.679	270.015	300.275	332.703	348.683	275.265	351.264	328.940	307.587	317.528	315.318	400.827	286.598	268.916	299.954	329.592	323.927	290.255	348.052	320.046	327.322	275.709	278.216	339.926	279.883	316.664	292.998	372.729	319.925	288.687	310.220	350.081	334.286	246.062	251.298
259.659	320.948	311.995	353.577	322.554	319.392	336.891	322.141	284.955	304.160	310.324	329.520	300.180	298.514	344.882	348.188	311.439	279.064	295.829	339.488	356.306	283.021	357.433	336.053	315.480	323.371	327.121	407.813	286.078	281.433	311.156	328.720	332.427	288.733	352.548	327.883	331.285	286.290	287.792	350.323	290.927	325.216	291.736	376.970	330.624	295.901	316.122	355.719	341.213	244.332	261.922
245.517	314.691	306.333	345.342	315.356	310.190	325.763	312.073	275.985	298.471	294.961	322.210	292.345	291.240	335.967	336.828	302.454	272.889	275.819	331.374	347.427	275.817	346.872	327.417	307.978	313.344	323.368	397.506	271.745	277.066	306.570	312.170	324.819	273.026	340.845	320.767	319.541	281.303	281.179	344.085	286.399	317.391	276.296	364.724	325.747	287.562	306.406	345.853	332.346	228.633	256.089
195.374	275.200	267.130	304.413	273.461	266.721	279.991	267.247	232.877	258.526	245.823	281.264	250.597	249.373	293.559	291.140	259.392	231.589	221.336	287.469	305.994	232.947	304.207	284.712	265.689	269.490	285.157	356.238	219.422	240.910	267.992	261.376	283.865	220.075	295.979	277.982	273.636	241.881	241.380	305.560	247.447	276.760	223.596	319.892	286.452	244.757	262.357	301.426	289.499	175.255	217.606
180.814	269.930	262.300	297.437	266.515	257.985	269.139	257.399	224.438	253.308	231.161	274.738	243.405	242.403	285.500	280.214	250.971	225.451	201.672	279.052	298.444	225.502	295.196	276.644	258.392	260.151	281.777	348.063	203.672	238.259	264.012	245.286	277.188	203.324	285.297	270.630	262.409	237.279	235.778	300.786	243.311	270.138	207.102	308.957	281.968	236.784	253.074	291.879	281.243	158.292	213.053
176.367	274.819	267.632	300.614	269.720	259.395	268.424	257.692	226.145	258.249	226.612	278.366	246.364	245.583	287.588	279.424	252.696	229.469	192.101	280.777	301.045	228.205	296.328	278.724	261.244	260.955	288.564	350.038	198.030	245.779	270.197	239.303	280.665	196.676	284.752	273.429	261.315	242.838	240.333	306.174	249.338	273.669	200.712	308.158	287.646	238.959	253.934	292.474	283.134	151.430	218.662
279.939	387.684	392.682	404.943	385.372	368.361	373.456	368.089	335.516	375.780	312.382	392.896	356.840	360.718	394.441	382.438	364.146	358.378	277.547	392.723	400.073	352.441	391.441	392.424	374.555	366.161	420.866	444.137	305.878	370.863	394.070	322.754	393.661	295.104	383.611	395.336	357.678	367.442	363.841	417.061	381.538	384.153	299.187	401.323	404.852	350.290	363.026	402.394	386.496	254.709	342.200
381.611	474.424	490.172	488.495	476.485	459.046	465.471	462.492	426.094	465.493	399.840	484.017	445.384	451.900	482.212	473.231	457.085	461.021	380.117	483.011	480.024	453.713	473.061	486.124	464.320	456.067	519.947	524.126	411.846	465.986	486.776	411.586	484.277	395.552	472.176	491.834	443.207	462.216	463.042	501.881	482.551	473.655	399.078	485.444	489.966	440.589	455.406	495.425	470.303	360.935	439.834
446.975	506.100	541.713	514.618	519.873	501.318	511.820	512.896	467.778	504.011	436.127	525.166	482.424	494.932	517.858	516.861	502.751	524.694	445.228	526.694	499.667	515.869	495.280	533.554	505.396	495.966	575.090	541.212	488.538	508.746	530.160	451.387	523.972	461.643	509.156	547.130	476.755	510.009	517.130	528.513	541.718	509.805	463.939	513.927	521.777	482.382	501.026	543.259	499.596	437.413	489.304
449.648	497.203	532.679	504.474	517.467	495.346	509.850	511.802	459.355	499.849	434.726	521.197	477.061	492.585	512.207	513.256	495.754	515.800	442.534	533.510	485.953	514.841	484.642	532.205	503.522	485.411	567.578	523.143	499.663	487.903	527.880	451.824	518.265	472.220	497.898	551.688	468.717	505.047	503.986	518.838	532.833	497.759	476.439	503.025	521.968	476.096	495.433	543.822	493.555	445.438	473.404
