T500	T490	T480	T470	T460	T450	T440	T430	T420	T410	T400	T390	T380	T370	T360	T350	T340	T330	T320	T310	T300	T290	T280	T270	T260	T250	T240	T230	T220	T210	T200	T190	T180	T170	T160	T150	T140	T130	T120	T110	T100	T90	T80	T70	T60	T50	T40	T30	T20	T10	T0
463.673	434.250	604.910	719.142	692.671	668.616	607.635	607.850	422.716	847.180	727.877	484.016	624.668	726.288	705.781	612.914	754.931	888.339	390.547	453.184	580.995	585.761	577.052	632.037	695.935	726.339	594.446	634.239	528.784	488.083	385.156	571.224	682.885	693.241	676.226	540.674	624.325	358.540	803.807	550.297	489.438	630.405	507.605	641.068	612.810	682.806	739.754	584.237	602.272	509.674	802.008
413.020	367.028	617.180	776.836	757.443	726.846	654.848	655.324	351.828	934.941	767.859	466.073	658.739	784.394	771.531	658.783	818.964	962.033	314.546	391.110	590.165	607.614	602.329	688.342	753.697	803.261	577.743	662.555	522.029	426.070	318.723	596.681	750.409	759.020	738.789	583.063	685.154	267.497	862.323	555.375	420.971	669.120	475.587	682.707	667.926	746.739	803.817	633.775	653.313	448.883	874.911
432.244	372.969	619.897	774.634	757.417	731.718	659.259	661.488	368.271	922.639	765.498	464.641	670.724	783.552	768.023	661.117	818.750	948.900	320.334	389.798	605.017	609.059	604.282	685.540	755.344	816.248	565.137	652.189	522.165	436.480	317.677	598.954	748.930	760.070	742.409	586.613	685.775	276.020	858.632	544.678	427.245	691.033	477.646	679.295	672.066	758.750	803.478	635.629	657.060	446.271	876.980
456.565	385.773	632.108	783.362	767.260	745.708	673.298	676.328	389.250	922.589	773.476	473.354	689.433	792.663	774.958	673.474	828.924	946.975	333.111	397.772	625.875	619.969	615.717	693.276	766.685	836.478	563.019	654.221	531.681	453.984	325.032	611.541	758.094	770.794	755.797	599.835	697.068	290.352	865.433	546.857	441.739	717.229	488.528	686.634	685.849	777.262	812.982	647.386	670.627	451.529	889.223
467.243	390.718	635.563	784.274	768.839	749.572	677.522	680.962	398.494	918.217	774.039	475.707	696.050	793.739	774.969	676.815	830.391	941.513	338.286	400.106	633.922	622.797	618.837	694.090	769.057	843.216	559.262	652.205	534.187	461.085	327.383	615.290	759.355	772.820	759.299	603.973	699.727	296.555	864.942	545.412	447.304	727.668	491.964	687.266	689.885	783.373	814.172	650.531	674.611	452.197	891.484
654.511	509.145	768.361	911.899	900.774	902.684	824.903	831.880	563.260	1004.653	894.408	576.413	868.610	923.878	891.635	816.251	970.664	1019.982	452.228	492.892	812.035	747.878	745.077	809.244	909.860	1039.808	607.878	731.597	643.143	612.787	410.111	750.855	887.316	910.115	911.494	741.296	832.621	416.662	984.994	615.499	580.078	943.501	606.461	798.674	838.935	963.563	948.841	784.048	818.116	535.227	1044.179
663.570	507.131	768.955	908.753	899.168	904.559	826.216	835.134	567.964	998.366	892.781	572.587	876.469	921.708	887.360	814.906	968.398	1012.320	449.802	486.216	822.444	746.870	745.667	804.354	909.010	1046.674	595.283	722.147	641.442	613.634	403.206	749.269	884.390	909.137	911.385	740.959	832.599	414.641	984.161	606.431	579.160	958.785	604.483	794.268	838.318	970.584	946.566	782.427	819.863	526.363	1047.547
996.052	836.475	963.520	943.630	937.636	948.720	924.143	989.915	996.010	947.125	916.674	895.769	1033.546	998.036	898.250	937.102	997.352	1015.282	774.889	902.189	952.098	1030.768	841.392	889.768	963.629	972.219	874.836	810.858	961.203	904.488	765.573	880.710	907.408	959.655	891.453	888.884	838.552	874.142	939.606	837.178	969.690	1025.525	940.387	864.460	932.520	996.316	972.753	892.323	872.117	941.939	961.713
1563.151	1357.982	1392.924	1214.651	1210.965	1230.191	1249.906	1388.493	1652.901	1141.877	1172.457	1428.993	1446.881	1323.535	1134.868	1288.197	1276.427	1279.817	1275.742	1523.425	1318.480	1562.798	1144.960	1193.985	1258.589	1145.855	1361.745	1098.089	1509.917	1405.720	1300.082	1225.444	1157.476	1250.122	1095.164	1252.198	1055.117	1528.459	1137.917	1267.462	1584.240	1351.132	1497.329	1148.311	1255.181	1273.635	1243.224	1220.195	1141.439	1573.331	1125.798
1942.248	1760.697	1770.863	1567.317	1487.759	1512.219	1576.263	1772.270	2109.290	1509.953	1569.059	1899.829	1838.830	1646.535	1421.010	1640.549	1594.191	1633.110	1702.119	1956.924	1691.466	1989.978	1496.208	1517.352	1555.483	1379.291	1791.844	1500.075	1902.093	1798.157	1728.964	1583.741	1458.714	1521.173	1359.450	1583.528	1360.210	1975.242	1499.340	1736.634	1977.383	1668.946	1917.112	1508.986	1575.399	1558.193	1544.240	1538.118	1444.187	2020.875	1485.132
2122.178	1996.597	1952.519	1773.159	1631.797	1661.542	1745.851	1960.793	2346.762	1727.205	1809.629	2139.998	2030.606	1816.200	1589.497	1826.122	1780.782	1823.980	1964.135	2176.821	1881.095	2192.832	1686.867	1702.262	1710.087	1528.983	2029.464	1740.892	2084.726	2029.513	1982.000	1780.760	1639.819	1656.849	1523.097	1755.357	1527.907	2229.315	1712.847	1990.056	2162.468	1830.319	2123.475	1717.226	1756.153	1709.504	1716.203	1706.396	1601.079	2262.935	1706.289
1585.635	1718.612	1590.312	1608.405	1294.307	1317.641	1440.431	1628.227	1879.906	1696.649	1785.780	1888.484	1673.735	1472.478	1359.592	1541.203	1507.815	1620.075	1806.222	1751.113	1603.086	1754.042	1517.252	1463.327	1373.161	1243.573	1800.453	1740.121	1599.192	1715.079	1781.470	1563.100	1422.059	1270.711	1303.598	1432.444	1368.552	1850.830	1666.272	1908.082	1614.047	1450.234	1711.053	1595.135	1461.282	1352.166	1428.756	1407.688	1344.701	1857.595	1692.767
1161.101	1282.346	1176.681	1205.580	954.571	971.885	1067.629	1207.463	1389.920	1281.822	1350.421	1411.233	1240.106	1089.112	1012.473	1145.552	1121.617	1210.798	1357.871	1295.167	1192.609	1295.168	1135.911	1090.470	1014.330	920.727	1346.967	1317.704	1174.773	1276.886	1335.781	1167.406	1060.857	933.031	971.029	1060.529	1023.804	1375.459	1257.698	1438.512	1181.912	1069.364	1265.159	1198.705	1084.804	996.985	1060.506	1043.552	998.542	1377.871	1280.320
950.150	1067.002	971.858	1007.071	786.177	800.500	883.120	999.254	1147.232	1078.092	1136.655	1175.736	1025.480	899.271	841.001	949.947	930.769	1008.940	1137.178	1069.352	989.747	1067.749	947.876	906.311	836.573	760.945	1123.332	1110.368	964.062	1060.417	1116.173	972.135	882.534	765.414	806.770	876.368	853.754	1140.444	1056.951	1207.604	967.189	880.552	1044.293	1003.528	898.600	820.923	878.389	863.351	827.330	1140.552	1077.840
1221.782	1372.052	1249.813	1295.172	1011.168	1029.483	1135.577	1284.947	1475.108	1386.946	1461.979	1511.821	1318.767	1156.555	1081.582	1221.584	1197.042	1298.017	1462.181	1374.906	1272.866	1372.898	1218.911	1165.431	1076.016	978.767	1444.573	1427.888	1239.505	1363.600	1435.157	1250.163	1134.916	984.516	1037.592	1126.737	1097.860	1466.284	1359.675	1552.897	1243.701	1132.458	1342.747	1290.537	1155.506	1055.858	1129.725	1110.167	1063.868	1466.592	1386.532
794.568	892.299	812.858	842.397	657.721	669.578	738.499	835.658	959.264	902.316	950.971	983.170	857.702	752.250	703.470	794.472	778.573	844.478	950.857	894.069	827.876	892.790	792.728	757.932	699.918	636.673	939.508	928.649	806.006	886.812	933.275	813.082	738.117	640.413	674.876	732.668	713.994	953.475	884.535	1009.934	808.827	736.566	873.188	839.342	751.472	686.790	734.814	721.980	691.880	953.763	902.000
214.220	240.487	218.308	225.706	175.627	179.562	199.190	225.130	259.328	238.615	253.694	265.348	230.381	201.394	188.557	213.732	208.596	223.083	257.057	242.166	222.001	241.438	213.344	204.186	186.673	169.626	252.581	249.766	218.504	238.885	252.415	218.416	198.425	170.618	180.657	198.758	192.265	258.456	234.448	271.860	217.998	197.350	236.076	225.449	202.515	183.382	196.526	194.660	186.407	257.319	239.180
645.321	647.117	644.868	657.623	611.317	603.457	566.866	564.670	645.482	715.738	706.125	587.737	612.757	662.000	621.421	575.027	680.075	787.808	622.297	656.762	625.996	600.599	584.012	567.275	632.364	620.867	690.976	635.456	606.837	696.638	592.447	580.704	595.770	609.919	602.384	507.225	552.387	622.603	741.300	603.749	713.518	608.351	644.351	611.803	553.337	602.309	661.987	535.287	552.270	706.538	709.686
586.163	559.370	697.632	791.522	756.400	735.410	676.339	674.755	552.239	904.920	808.791	583.530	703.146	798.374	768.588	683.002	826.406	958.232	517.291	578.348	672.079	668.046	656.928	694.119	766.119	788.034	695.665	715.765	622.932	620.474	502.569	652.822	743.353	757.174	742.190	604.995	685.411	491.596	878.976	639.867	626.376	706.186	618.418	714.993	676.741	746.365	808.319	647.857	667.747	634.998	869.979
519.880	488.727	663.685	780.768	750.788	726.018	661.787	661.518	477.527	913.263	791.578	536.657	681.651	788.147	764.412	667.635	818.553	959.125	442.700	508.968	637.890	641.121	631.436	686.069	755.647	786.314	653.494	692.353	582.958	547.726	434.956	625.831	739.814	751.466	734.012	589.777	677.957	409.909	870.932	605.014	550.104	687.224	563.896	698.100	666.288	740.246	801.708	635.812	655.442	568.492	867.854
431.660	400.817	573.356	687.114	663.291	639.896	581.193	581.216	389.896	810.576	691.924	455.354	595.021	693.791	675.492	585.926	721.553	846.756	358.570	419.546	550.315	556.642	549.132	605.056	665.451	697.054	557.741	602.825	498.652	452.724	354.684	544.020	654.476	664.101	647.872	517.665	598.905	326.221	765.729	520.768	452.993	601.079	475.178	611.380	587.274	653.981	707.186	559.511	576.752	472.007	766.614
434.109	380.463	633.654	793.099	774.000	745.717	673.505	674.032	369.813	946.608	782.849	479.285	678.959	800.477	786.412	676.526	836.328	971.785	327.655	402.486	610.772	623.328	618.361	703.376	771.119	826.350	584.062	673.807	535.814	443.329	328.851	614.102	766.915	776.133	757.766	600.827	702.656	280.758	877.183	566.028	436.433	693.541	489.531	697.215	686.734	767.694	820.358	650.976	671.722	458.016	893.768
441.987	379.294	625.720	779.050	761.927	737.671	665.860	667.903	376.884	923.074	769.177	470.244	677.636	787.618	771.586	667.304	823.315	947.940	326.998	395.180	612.687	614.513	609.895	690.001	760.390	823.507	566.026	655.204	527.373	444.482	322.841	605.648	753.613	764.843	748.469	593.395	691.548	283.082	861.306	548.440	434.479	699.708	483.423	683.583	678.678	765.178	807.604	641.680	663.515	449.687	881.651
446.518	379.323	621.179	770.258	753.970	732.132	661.536	663.926	380.961	907.511	760.154	466.628	675.387	778.883	762.060	662.172	814.510	931.102	327.890	392.562	612.558	609.545	605.220	682.246	753.200	819.606	555.608	645.229	523.177	445.709	321.146	601.657	745.461	757.269	742.482	589.906	685.413	285.518	850.131	540.286	434.370	700.736	480.680	675.719	674.065	761.404	798.741	636.680	658.972	444.911	872.766
457.402	384.697	625.271	772.114	756.445	736.761	666.416	669.187	390.473	904.385	761.627	469.507	682.562	780.915	763.055	666.244	816.974	927.011	333.423	395.432	621.005	613.042	608.951	683.930	756.446	827.124	552.817	644.138	526.252	453.232	323.955	606.045	747.622	760.181	746.805	594.636	688.781	292.033	850.666	539.579	440.373	711.590	484.644	677.198	678.832	768.230	800.922	640.529	663.589	446.318	875.946
470.802	392.052	632.412	777.630	762.532	744.985	674.563	677.746	402.148	905.363	766.699	474.656	693.174	786.661	767.640	673.555	823.333	927.107	340.700	400.233	632.646	619.511	615.639	688.854	763.332	838.774	552.501	645.994	531.874	463.131	328.360	613.397	753.337	766.738	754.757	602.291	695.463	300.139	855.187	541.333	448.631	726.158	490.996	681.876	686.924	778.891	806.918	647.488	671.449	449.861	883.319
540.113	443.472	698.602	850.413	834.951	820.998	746.473	749.741	463.409	974.050	836.283	527.095	769.313	859.750	837.196	744.213	900.927	994.347	388.924	447.600	706.584	683.585	679.446	754.918	837.828	928.140	596.781	702.694	587.995	525.758	369.679	680.622	825.070	840.503	831.817	668.974	765.300	347.576	928.296	591.211	506.576	812.062	546.580	746.530	760.380	860.909	882.071	715.520	742.185	496.589	965.112
696.810	539.772	789.292	915.998	906.586	912.719	839.121	852.237	609.465	995.935	898.072	603.876	893.432	932.109	892.349	830.255	975.320	1014.186	482.290	525.968	836.998	774.613	757.598	816.113	918.086	1045.568	621.979	733.724	671.744	643.902	438.315	765.546	890.696	917.644	914.854	758.348	837.396	458.610	982.982	629.535	617.162	968.333	636.913	804.455	851.571	977.001	953.042	796.614	828.676	565.802	1043.470
1077.753	920.105	1013.920	964.609	958.710	971.243	955.645	1032.001	1099.091	950.000	935.263	971.414	1076.984	1027.584	914.799	974.011	1019.497	1029.721	857.067	1000.225	989.415	1099.962	870.955	920.711	988.313	974.791	945.408	840.183	1037.836	981.481	854.280	919.593	926.898	983.466	902.666	930.233	849.497	985.262	943.655	893.068	1063.223	1052.550	1020.745	890.710	966.064	1016.091	993.460	926.658	892.879	1043.232	958.311
1791.348	1573.715	1570.220	1348.679	1344.263	1367.027	1395.891	1556.378	1913.054	1250.469	1300.720	1635.133	1622.222	1475.907	1258.123	1443.316	1419.157	1412.585	1482.551	1764.563	1476.432	1774.674	1279.000	1336.546	1399.923	1258.755	1560.648	1228.655	1725.746	1619.324	1514.705	1377.635	1286.210	1389.850	1210.337	1408.449	1161.320	1788.518	1247.361	1438.101	1826.374	1503.434	1716.351	1280.591	1406.366	1412.412	1380.872	1366.977	1265.679	1825.404	1227.291
1974.591	1785.121	1783.776	1570.683	1502.105	1527.728	1587.503	1781.729	2141.749	1499.758	1562.462	1907.719	1849.833	1661.117	1431.194	1650.738	1607.583	1634.105	1719.672	1984.726	1698.487	2008.724	1497.839	1528.426	1569.536	1395.966	1804.603	1492.793	1927.447	1824.557	1748.146	1591.411	1469.087	1538.637	1370.685	1597.791	1359.624	2009.484	1490.825	1731.437	2011.870	1684.514	1938.945	1509.337	1590.695	1574.288	1557.704	1550.821	1450.542	2051.451	1475.007
1995.290	1834.132	1818.776	1623.309	1526.411	1552.918	1621.679	1821.174	2181.526	1565.608	1633.960	1965.589	1888.724	1692.565	1468.004	1690.650	1646.858	1681.826	1783.205	2022.724	1741.054	2044.973	1546.652	1569.383	1597.028	1422.739	1860.480	1565.548	1953.576	1870.193	1806.957	1637.953	1509.927	1557.567	1406.012	1630.856	1403.033	2056.427	1554.394	1804.229	2032.785	1711.919	1975.863	1565.374	1626.822	1599.311	1592.193	1584.251	1484.683	2095.403	1542.583
2165.745	2114.240	2009.911	1870.978	1667.807	1703.349	1807.761	2027.570	2441.334	1833.473	1941.655	2253.848	2093.787	1868.433	1658.732	1898.840	1855.502	1892.031	2116.881	2265.572	1952.465	2260.370	1776.794	1784.388	1751.391	1578.195	2145.633	1884.299	2138.074	2138.967	2123.246	1869.292	1721.186	1680.189	1591.196	1822.095	1604.082	2353.638	1817.538	2129.417	2208.567	1872.410	2199.863	1823.830	1829.332	1747.625	1778.256	1769.471	1659.119	2367.781	1820.437
2068.400	2034.898	1957.499	1842.510	1620.381	1650.461	1758.480	1979.604	2337.732	1844.791	1937.351	2204.652	2044.135	1816.727	1618.148	1852.424	1806.293	1879.095	2049.062	2172.485	1914.305	2186.863	1749.474	1736.900	1704.560	1528.694	2091.753	1874.901	2051.150	2055.588	2051.539	1829.812	1677.547	1627.323	1550.152	1762.445	1583.143	2245.608	1823.424	2111.453	2106.497	1817.865	2121.369	1800.261	1772.246	1695.780	1730.872	1718.080	1622.686	2271.099	1829.576
1911.844	1947.685	1845.340	1782.925	1516.875	1545.896	1663.937	1875.469	2198.849	1816.385	1912.584	2121.096	1932.458	1710.363	1543.891	1762.052	1719.195	1805.053	1994.127	2045.720	1824.118	2054.606	1690.003	1660.364	1600.203	1440.114	2014.970	1858.840	1908.689	1958.484	1985.333	1757.201	1606.701	1510.673	1479.219	1664.713	1527.509	2132.453	1791.701	2072.002	1946.696	1701.926	1997.203	1752.693	1680.949	1586.499	1640.141	1625.826	1541.534	2148.655	1806.577
950.921	1040.898	956.447	972.779	775.151	790.803	868.873	981.709	1134.654	1023.507	1082.624	1144.392	1007.306	884.258	819.862	929.907	908.614	971.564	1099.777	1057.938	966.049	1057.372	918.878	884.875	822.582	745.788	1090.050	1059.867	962.804	1037.323	1083.430	944.868	859.558	758.544	785.817	866.030	828.565	1121.927	1005.842	1159.871	967.922	869.782	1032.352	967.130	882.123	809.736	859.258	849.161	811.315	1122.093	1023.138
737.476	822.292	749.751	772.289	605.471	617.845	682.368	771.447	888.485	818.777	866.929	906.034	790.749	692.751	646.637	732.261	715.802	768.879	875.365	828.847	761.391	827.325	728.847	698.502	643.507	584.574	863.635	850.045	749.425	817.664	860.191	747.492	679.169	589.796	619.861	679.469	656.820	882.852	803.943	926.330	750.603	679.377	808.685	769.838	693.672	632.291	675.444	666.937	638.414	881.347	819.415
1303.935	1464.042	1331.099	1377.661	1073.617	1095.573	1212.218	1370.800	1576.597	1465.017	1551.497	1614.391	1404.634	1229.699	1150.712	1302.218	1273.252	1370.310	1562.785	1471.010	1354.541	1467.617	1299.633	1243.284	1141.748	1037.974	1539.371	1521.933	1326.767	1454.622	1534.264	1331.629	1209.350	1044.056	1103.140	1206.504	1170.925	1569.427	1437.958	1655.932	1327.114	1204.584	1435.189	1374.565	1232.923	1121.044	1200.521	1184.848	1134.986	1565.791	1466.696
579.128	650.243	591.237	611.947	476.925	486.637	538.389	608.835	700.191	650.916	689.222	716.999	623.898	546.232	511.134	578.390	565.570	608.850	694.057	653.274	601.668	651.787	577.238	552.199	507.202	461.111	683.732	675.982	589.205	646.065	681.384	591.470	537.150	463.813	490.016	535.790	520.066	696.970	638.865	735.486	589.426	535.068	637.388	610.542	547.594	497.993	533.282	526.237	504.098	695.419	651.628
610.023	684.937	622.837	644.691	502.485	512.665	567.104	641.326	737.495	685.964	726.177	755.229	657.241	575.471	538.478	609.278	595.833	641.650	731.034	688.046	633.848	686.507	608.058	581.668	534.400	485.851	720.257	712.085	620.554	680.545	717.678	623.079	565.845	488.698	516.246	564.288	547.826	734.055	673.227	774.752	620.875	563.698	671.345	643.172	576.812	524.683	561.841	554.309	530.999	732.505	686.669
16.616	18.648	16.884	17.426	13.525	13.872	15.455	17.452	20.155	18.241	19.523	20.597	17.820	15.540	14.562	16.551	16.104	17.040	19.978	18.847	17.150	18.769	16.526	15.828	14.363	13.041	19.550	19.338	17.017	18.517	19.624	16.895	15.357	13.117	13.938	15.487	14.899	20.127	17.954	21.062	16.905	15.236	18.349	17.438	15.703	14.122	15.152	15.099	14.451	19.969	18.322
856.599	852.436	833.583	836.989	781.039	776.013	734.726	728.678	859.828	870.817	881.442	767.903	790.344	842.631	790.541	745.133	862.951	963.913	825.546	863.101	811.673	773.320	755.649	728.294	810.490	799.776	876.099	813.090	785.310	918.642	781.892	756.655	757.838	780.643	776.314	663.872	712.513	832.050	915.823	776.401	938.268	787.549	841.146	784.925	717.370	775.828	841.906	695.249	715.683	916.262	876.281
661.668	660.659	666.919	683.836	637.545	628.744	590.214	587.661	659.990	743.288	729.237	605.381	636.195	688.781	647.391	598.570	707.211	815.871	634.445	671.277	646.979	622.247	606.040	591.205	658.672	649.205	708.636	657.762	624.980	712.905	604.228	602.963	621.197	636.651	628.536	528.849	576.826	633.440	766.650	622.964	729.289	631.873	661.566	635.389	577.493	628.785	688.829	558.274	575.699	721.575	736.084
733.178	721.306	766.381	804.349	756.838	743.763	695.710	692.097	722.440	876.694	840.587	683.605	741.902	811.137	766.746	704.785	832.773	951.935	688.151	736.156	741.843	719.979	704.538	700.067	777.999	777.208	792.957	760.551	707.867	784.856	657.124	701.970	738.002	757.430	746.706	625.295	687.161	680.598	889.757	710.961	799.582	738.490	739.051	742.951	685.970	748.054	812.542	661.430	681.340	790.899	863.136
522.238	492.525	653.430	760.986	730.679	707.777	647.030	646.276	482.978	883.722	772.494	533.599	667.704	767.878	743.330	652.853	796.779	929.535	449.008	511.967	628.430	629.776	620.171	668.617	736.658	764.396	644.364	678.305	576.464	550.602	439.651	615.397	719.582	731.440	715.360	577.538	660.982	418.906	846.899	596.729	553.732	672.493	561.616	682.409	650.417	720.626	780.051	621.219	640.369	568.226	842.875
511.266	471.361	672.438	801.590	774.333	748.770	683.104	681.850	461.094	936.149	802.936	537.615	696.789	808.266	786.854	688.188	840.302	974.137	423.729	493.897	645.518	652.823	645.203	707.909	777.355	814.949	645.352	703.942	585.037	533.823	418.274	641.510	764.600	775.855	758.935	611.129	703.665	386.031	885.880	611.590	533.819	703.844	558.374	714.814	690.337	763.917	823.066	658.041	678.313	548.717	890.055
448.118	412.388	606.290	732.450	708.543	683.212	620.205	620.041	400.753	865.423	734.047	477.881	632.296	739.337	721.240	624.901	769.433	900.591	366.843	433.026	581.544	590.146	582.965	646.189	709.826	746.184	583.807	639.288	524.656	468.188	364.064	578.018	699.792	709.650	692.429	552.943	640.935	330.463	814.061	549.906	467.423	639.392	496.166	650.504	627.846	698.682	754.219	597.768	616.187	487.324	817.774
447.880	405.741	634.678	782.100	759.511	730.625	660.802	660.946	391.919	932.466	778.539	490.228	669.323	789.583	773.370	665.304	823.016	965.000	355.055	428.857	607.874	621.155	614.637	691.467	758.369	802.606	602.988	675.010	543.288	465.258	355.589	609.158	751.266	760.894	741.536	588.764	687.031	312.047	868.697	573.478	462.330	678.302	504.890	691.052	671.411	748.865	807.260	638.187	657.854	486.924	876.917
460.060	396.367	648.933	805.560	787.140	762.585	690.777	691.521	392.813	950.102	793.937	491.915	699.202	812.870	796.999	692.578	850.022	973.076	343.711	414.627	632.713	637.529	632.836	715.127	785.711	848.564	586.318	680.603	548.620	463.882	340.202	630.578	779.817	790.071	774.563	617.651	717.423	298.165	886.729	573.143	454.290	719.914	503.764	708.437	704.138	787.786	833.173	666.432	688.443	467.081	908.464
405.179	345.949	566.331	702.574	687.307	666.845	603.025	604.678	345.861	828.069	693.029	426.744	613.853	709.953	695.128	603.981	742.422	849.160	299.361	359.327	556.278	555.969	551.934	622.792	686.421	745.016	508.467	590.271	477.601	405.911	294.273	549.149	680.007	690.161	676.649	538.226	625.278	260.382	774.703	495.174	396.219	635.222	438.748	616.860	614.576	691.950	727.942	580.877	600.764	406.503	794.723
435.951	368.635	598.845	739.920	724.460	704.962	638.132	640.215	372.427	867.046	729.502	451.077	651.645	747.849	731.305	638.418	782.376	888.356	319.835	380.329	592.325	587.421	583.361	655.961	724.259	789.823	531.725	619.181	504.679	433.641	311.934	581.098	716.494	727.869	715.003	569.929	660.062	279.845	814.407	519.587	422.005	677.528	464.736	649.515	650.211	733.409	766.903	613.930	635.486	428.604	837.890
494.006	415.501	662.239	812.233	795.364	777.025	706.511	707.776	423.720	940.285	798.650	503.055	720.226	819.697	801.074	706.523	858.346	960.255	363.690	426.905	657.308	649.397	644.922	722.050	796.334	870.897	580.733	679.735	559.449	489.319	352.464	645.872	787.523	799.564	788.715	633.669	728.394	321.440	887.657	573.745	475.171	750.774	517.862	714.473	720.194	807.713	840.513	679.756	703.113	474.842	916.995
477.033	395.731	632.872	775.498	760.650	744.680	675.447	678.384	408.180	897.770	763.788	476.320	694.234	784.169	764.798	674.181	821.080	918.176	345.149	402.746	634.916	619.788	615.935	687.638	762.038	839.174	549.097	643.559	532.606	467.907	331.317	615.021	751.686	765.104	754.582	604.043	695.138	305.564	850.364	540.359	452.580	728.736	492.873	680.444	687.932	778.898	804.383	648.173	672.084	450.324	880.189
576.212	467.416	719.938	868.548	853.913	844.639	770.501	773.794	496.747	979.405	852.045	545.319	796.827	877.878	853.029	767.215	920.999	997.484	413.048	466.491	735.938	703.793	699.424	772.467	858.843	959.157	602.621	713.554	606.180	555.873	387.583	704.112	843.773	860.547	855.829	692.669	785.547	374.061	941.573	601.916	532.715	847.312	567.279	763.042	785.347	888.788	900.980	737.649	765.085	512.425	984.842
681.261	529.945	776.683	911.165	900.934	906.533	831.858	839.909	593.097	988.640	891.314	589.728	878.595	924.023	888.975	823.701	970.485	1003.838	474.183	512.038	823.569	758.280	749.941	811.706	912.041	1044.172	610.609	730.120	654.787	635.578	428.823	760.206	887.250	911.303	914.280	751.180	833.537	445.242	975.880	619.358	602.430	955.620	621.845	799.776	847.015	969.104	948.049	791.043	822.731	551.956	1037.770
734.675	578.354	812.524	923.786	914.464	921.095	852.985	871.224	657.830	993.454	903.905	640.640	912.130	943.824	897.689	847.143	982.783	1017.224	520.575	573.289	852.589	807.073	770.638	829.381	927.780	1042.337	654.816	747.178	707.659	678.997	480.316	783.532	897.407	926.774	917.529	777.631	841.551	510.854	981.191	656.919	661.714	977.527	675.091	815.767	865.965	983.035	959.999	812.191	837.531	613.432	1037.588
795.817	646.586	842.403	924.544	915.157	922.745	865.280	891.633	741.647	972.515	901.169	699.336	931.365	951.268	894.863	865.606	982.999	1006.116	589.432	655.643	867.229	854.452	782.360	842.546	931.753	1022.364	708.271	761.256	763.930	739.197	556.279	805.761	897.481	929.649	910.141	801.724	835.004	606.709	961.830	697.293	737.158	978.823	736.871	824.561	880.935	979.302	959.245	829.068	839.996	697.445	1009.966
1138.940	986.828	1045.605	970.439	964.562	978.372	970.808	1055.461	1180.617	939.041	939.498	1027.292	1101.318	1040.412	917.559	993.987	1026.225	1028.349	923.374	1077.794	1009.512	1147.946	885.448	936.594	997.105	964.533	998.266	855.215	1094.113	1041.154	926.392	942.479	932.368	991.538	900.914	954.987	846.638	1077.000	933.893	931.394	1135.661	1062.698	1080.921	902.213	983.833	1020.262	999.039	945.091	898.624	1124.228	941.599
1930.992	1736.703	1694.245	1471.072	1439.345	1465.601	1505.992	1680.245	2088.239	1369.232	1436.574	1794.246	1749.411	1587.494	1361.720	1563.029	1535.883	1526.531	1654.944	1926.681	1598.218	1918.108	1395.160	1453.242	1501.775	1350.994	1717.639	1366.247	1862.613	1779.156	1685.357	1502.140	1397.114	1483.001	1309.721	1523.216	1258.900	1973.075	1364.946	1592.426	1972.786	1611.029	1864.836	1404.026	1523.628	1512.031	1489.670	1477.247	1363.789	2000.853	1345.815
2027.999	1858.902	1831.412	1626.237	1540.636	1568.352	1632.687	1830.239	2214.400	1554.503	1626.623	1973.079	1899.353	1706.993	1478.022	1700.564	1660.136	1682.188	1800.953	2050.820	1747.645	2063.578	1547.789	1580.306	1610.928	1439.482	1873.101	1557.556	1979.059	1896.977	1826.353	1645.320	1520.153	1574.986	1417.155	1645.013	1401.898	2091.303	1545.033	1798.267	2067.713	1727.333	1997.741	1565.218	1642.080	1615.323	1605.541	1596.804	1490.672	2126.396	1531.581
2098.849	1955.227	1913.180	1721.470	1603.481	1633.004	1708.986	1917.085	2309.977	1661.392	1741.643	2082.896	1987.022	1781.561	1552.713	1784.401	1741.713	1772.792	1911.608	2140.883	1835.402	2152.722	1637.593	1662.183	1678.761	1501.977	1977.547	1672.934	2055.250	1990.594	1932.695	1734.657	1600.266	1632.791	1488.601	1720.671	1482.610	2191.239	1649.428	1919.759	2139.614	1798.241	2085.620	1662.854	1720.254	1680.656	1680.671	1671.270	1563.593	2223.977	1639.900
2083.595	2074.038	1974.379	1871.518	1630.075	1662.839	1777.814	1999.758	2370.271	1872.139	1975.362	2240.466	2062.562	1831.823	1639.030	1874.634	1828.922	1894.967	2099.816	2203.120	1934.921	2208.864	1776.654	1762.849	1715.572	1543.001	2128.291	1918.570	2069.831	2092.076	2098.704	1856.782	1702.892	1632.833	1570.734	1784.762	1605.825	2289.142	1851.030	2153.771	2122.692	1829.826	2146.783	1832.411	1795.711	1706.205	1749.138	1737.992	1640.151	2306.521	1860.174
