T500	T490	T480	T470	T460	T450	T440	T430	T420	T410	T400	T390	T380	T370	T360	T350	T340	T330	T320	T310	T300	T290	T280	T270	T260	T250	T240	T230	T220	T210	T200	T190	T180	T170	T160	T150	T140	T130	T120	T110	T100	T90	T80	T70	T60	T50	T40	T30	T20	T10	T0
27.341	26.800	26.372	26.387	26.185	25.730	26.172	26.436	27.461	28.705	29.696	26.966	27.798	27.466	25.714	26.599	26.334	28.199	28.997	28.760	26.263	27.891	27.727	26.119	26.884	25.990	28.045	26.476	29.594	26.690	28.405	28.212	26.056	28.098	25.805	26.295	25.586	28.417	27.218	27.207	26.419	27.617	29.130	26.315	26.000	26.451	25.979	26.254	25.710	30.389	27.120
27.098	26.502	26.322	26.136	25.870	25.452	25.859	26.126	27.167	28.272	29.238	26.689	27.408	27.058	25.457	26.309	26.047	28.107	28.600	28.269	25.997	27.613	27.306	25.840	26.530	25.683	27.833	26.234	29.040	26.660	27.961	27.803	25.769	27.641	25.516	25.969	25.291	27.991	27.205	26.923	26.393	27.208	28.625	26.066	25.719	26.147	25.701	25.951	25.405	29.812	27.070
26.788	26.136	26.216	25.817	25.488	25.108	25.479	25.749	26.806	27.772	28.713	26.345	26.951	26.583	25.133	25.952	25.692	27.957	28.134	27.711	25.663	27.267	26.817	25.493	26.108	25.309	27.564	25.925	28.418	26.572	27.449	27.327	25.415	27.116	25.159	25.576	24.928	27.497	27.135	26.571	26.310	26.731	28.052	25.749	25.371	25.776	25.355	25.581	25.032	29.168	26.963
26.457	25.750	26.095	25.478	25.086	24.743	25.078	25.352	26.425	27.251	28.168	25.980	26.473	26.087	24.788	25.575	25.317	27.792	27.649	27.132	25.308	26.902	26.308	25.126	25.667	24.915	27.279	25.596	27.775	26.470	26.917	26.830	25.041	26.572	24.783	25.163	24.545	26.984	27.050	26.200	26.212	26.235	27.458	25.413	25.002	25.384	24.989	25.191	24.639	28.504	26.841
26.045	25.265	25.982	25.057	24.584	24.282	24.570	24.850	25.945	26.586	27.462	25.532	25.862	25.452	24.360	25.103	24.843	27.618	27.017	26.389	24.863	26.444	25.653	24.667	25.108	24.411	26.945	25.186	26.941	26.371	26.235	26.192	24.571	25.870	24.304	24.641	24.059	26.322	26.984	25.739	26.133	25.593	26.688	24.995	24.545	24.890	24.527	24.701	24.134	27.627	26.718
25.268	24.337	25.835	24.265	23.614	23.410	23.597	23.887	25.028	25.271	26.067	24.672	24.667	24.206	23.552	24.202	23.942	27.342	25.785	24.910	24.024	25.569	24.366	23.792	24.022	23.451	26.329	24.418	25.272	26.261	24.888	24.939	23.676	24.482	23.396	23.635	23.136	25.023	26.935	24.855	26.053	24.338	25.157	24.209	23.672	23.944	23.651	23.761	23.174	25.876	26.554
24.951	23.912	25.821	23.922	23.154	23.031	23.154	23.448	24.616	24.607	25.378	24.272	24.088	23.594	23.200	23.792	23.545	27.258	25.216	24.143	23.662	25.187	23.736	23.404	23.496	23.029	26.052	24.099	24.404	26.311	24.206	24.333	23.275	23.784	23.002	23.164	22.726	24.384	26.992	24.448	26.078	23.734	24.379	23.873	23.269	23.515	23.272	23.328	22.762	25.000	26.563
24.978	24.002	26.422	24.094	23.247	23.119	23.197	23.501	24.718	24.303	24.920	24.445	23.915	23.409	23.366	23.888	23.613	27.520	24.779	23.774	23.807	25.076	23.510	23.505	23.484	22.989	26.334	24.339	23.726	26.668	23.962	24.006	23.348	23.364	23.067	23.144	22.816	24.133	27.500	24.582	26.698	23.497	23.844	24.065	23.406	23.593	23.371	23.400	22.716	24.024	26.884
24.561	23.687	26.560	24.009	22.921	22.805	22.836	23.150	24.418	23.498	23.949	24.210	23.395	22.767	23.214	23.860	23.277	27.217	23.839	22.899	23.880	24.475	22.829	23.203	23.058	22.676	26.140	24.532	22.471	26.521	23.248	23.188	23.012	22.419	22.738	22.733	22.604	23.418	27.511	24.310	26.840	22.992	22.775	24.058	23.149	23.281	23.076	23.067	22.551	22.690	26.699
18.689	18.078	20.943	18.499	17.412	17.242	17.208	17.334	18.802	17.746	17.869	18.438	17.758	17.117	17.734	18.278	17.553	21.406	17.771	17.142	18.366	18.560	17.019	17.407	17.521	17.043	20.393	18.995	16.266	20.783	17.393	17.336	17.233	16.422	17.136	17.159	17.051	17.608	21.839	18.697	21.211	17.371	16.649	18.550	17.691	17.725	17.294	17.493	16.992	16.514	20.961
12.681	12.185	14.957	12.580	11.497	11.336	11.292	11.306	12.883	11.859	11.910	12.402	11.855	11.221	11.819	12.342	11.654	15.416	11.744	11.253	12.459	12.637	11.133	11.457	11.609	11.144	14.436	13.075	10.374	14.821	11.521	11.441	11.347	10.530	11.236	11.249	11.145	11.724	15.861	12.802	15.222	11.486	10.673	12.632	11.782	11.808	11.394	11.566	11.083	10.628	15.004
18.612	17.907	20.586	18.277	17.197	17.044	16.991	17.309	18.580	17.587	17.855	18.397	17.567	16.940	17.518	18.021	17.428	21.041	17.747	16.979	18.167	18.455	16.863	17.366	17.313	16.859	20.093	18.771	16.280	20.474	17.280	17.160	17.185	16.338	16.951	16.953	16.854	17.454	21.497	18.522	20.847	17.216	16.658	18.328	17.487	17.506	17.244	17.253	16.788	16.357	20.662
17.953	17.381	19.968	17.726	16.650	16.505	16.442	16.676	18.029	17.068	17.227	17.756	17.032	16.412	16.970	17.452	16.837	20.418	17.114	16.457	17.628	17.799	16.343	16.725	16.769	16.327	19.503	18.219	15.666	19.880	16.759	16.632	16.557	15.728	16.419	16.410	16.315	16.936	20.886	17.994	20.226	16.698	16.042	17.777	16.945	16.957	16.605	16.693	16.246	15.839	20.072
23.088	22.659	25.233	22.979	21.924	21.772	21.688	21.719	23.301	22.349	22.377	22.829	22.310	21.697	22.228	22.689	22.107	25.688	22.202	21.729	22.900	23.061	21.622	21.895	22.046	21.596	24.775	23.475	20.891	25.177	22.044	21.893	21.831	21.012	21.686	21.661	21.584	22.221	26.163	23.259	25.507	21.990	21.180	23.030	22.212	22.232	21.849	21.930	21.508	21.114	25.349
25.124	24.881	26.120	24.918	23.465	23.744	23.683	24.018	25.479	25.159	26.349	25.025	24.868	24.218	23.916	24.524	24.395	26.886	26.114	24.792	24.480	25.680	24.637	24.054	23.914	23.905	26.736	25.136	24.542	26.087	25.055	25.059	24.055	23.884	23.590	24.015	22.909	25.178	26.889	25.464	26.048	24.658	24.915	24.652	23.950	24.045	23.946	23.878	22.945	25.493	26.732
25.816	25.672	26.823	25.722	24.171	24.596	24.516	24.711	26.204	25.840	27.033	25.683	25.582	24.923	24.728	25.341	25.214	27.574	26.889	25.432	25.375	26.361	25.371	24.831	24.613	24.817	27.364	26.049	25.175	26.937	25.703	25.811	24.843	24.556	24.490	24.784	23.692	25.870	27.603	26.214	26.751	25.400	25.554	25.516	24.715	24.787	24.771	24.684	23.835	26.229	27.476
26.582	26.509	26.904	26.462	25.176	25.364	25.557	25.729	27.169	27.064	28.339	26.551	26.780	26.139	25.442	26.311	26.049	27.817	27.962	26.796	26.164	27.062	26.654	25.664	25.710	25.763	27.799	26.810	26.648	27.105	26.969	26.931	25.631	25.841	25.420	25.671	24.815	27.116	27.675	27.050	26.786	26.663	26.923	26.319	25.455	25.787	25.594	25.691	24.850	27.655	27.657
27.658	27.619	26.847	27.330	26.393	26.351	26.935	26.991	28.305	28.615	30.085	27.514	28.311	27.671	26.358	27.581	27.069	27.962	29.465	28.557	27.286	27.927	28.324	26.690	27.076	27.002	28.187	27.774	28.676	27.260	28.554	28.551	26.713	27.563	26.651	26.730	26.428	28.676	27.573	28.110	26.652	28.280	28.758	27.309	26.497	27.003	26.649	27.006	26.176	29.706	27.708
27.856	27.940	26.686	27.593	26.749	26.643	27.186	27.290	28.619	29.143	30.654	27.820	28.781	28.156	26.631	27.806	27.378	27.905	29.904	29.183	27.553	28.133	28.829	27.000	27.493	27.148	28.272	27.996	29.408	27.058	29.113	28.927	27.029	28.131	26.888	26.946	26.666	29.190	27.402	28.431	26.469	28.768	29.404	27.530	26.811	27.327	26.943	27.258	26.368	30.293	27.571
28.566	28.839	26.213	28.403	27.761	27.565	28.218	28.286	29.550	30.489	32.207	28.566	30.115	29.488	27.449	28.723	28.308	27.635	31.226	30.745	28.477	28.655	30.308	27.859	28.657	28.070	28.252	28.806	31.243	26.809	30.495	30.266	27.899	29.657	27.936	27.863	27.951	30.547	26.879	29.282	25.914	30.189	31.041	28.352	27.637	28.341	27.845	28.220	27.516	32.166	27.207
28.573	28.860	26.172	28.401	27.799	27.576	28.199	28.318	29.563	30.576	32.282	28.596	30.165	29.553	27.459	28.705	28.322	27.632	31.279	30.854	28.469	28.706	30.360	27.882	28.707	28.082	28.276	28.786	31.388	26.740	30.583	30.323	27.922	29.755	27.940	27.911	27.905	30.621	26.839	29.302	25.877	30.239	31.157	28.344	27.666	28.360	27.857	28.211	27.546	32.318	27.165
28.352	28.597	26.012	28.108	27.574	27.303	27.859	28.069	29.285	30.402	32.040	28.375	29.907	29.333	27.195	28.383	28.047	27.531	31.031	30.689	28.151	28.556	30.084	27.635	28.483	27.787	28.174	28.452	31.275	26.507	30.391	30.092	27.672	29.594	27.634	27.699	27.490	30.406	26.685	29.036	25.741	29.963	31.001	28.039	27.436	28.092	27.585	27.899	27.282	32.200	26.980
28.240	28.411	25.902	27.901	27.442	27.127	27.678	27.907	29.093	30.312	31.893	28.222	29.743	29.207	27.017	28.180	27.862	27.481	30.880	30.609	27.934	28.484	29.911	27.468	28.353	27.603	28.111	28.212	31.260	26.364	30.275	29.966	27.498	29.540	27.435	27.572	27.239	30.277	26.574	28.840	25.652	29.784	30.936	27.830	27.279	27.925	27.406	27.703	27.120	32.184	26.847
28.375	28.468	25.943	27.964	27.527	27.210	27.792	27.980	29.160	30.393	31.983	28.263	29.829	29.297	27.085	28.317	27.936	27.534	30.971	30.696	28.017	28.550	30.010	27.529	28.441	27.706	28.153	28.278	31.377	26.451	30.346	30.068	27.556	29.656	27.533	27.648	27.432	30.359	26.600	28.882	25.690	29.874	31.033	27.904	27.334	28.015	27.483	27.842	27.218	32.307	26.885
28.343	28.298	25.999	27.708	27.531	27.049	27.643	27.882	28.957	30.553	31.926	28.222	29.714	29.314	26.933	27.955	27.752	27.801	30.897	30.888	27.706	28.787	29.851	27.421	28.449	27.500	28.382	27.896	31.783	26.346	30.419	30.076	27.427	29.915	27.279	27.676	27.078	30.374	26.662	28.684	25.825	29.700	31.271	27.629	27.271	27.883	27.317	27.602	27.101	32.704	26.858
27.397	26.878	26.339	26.445	26.271	25.794	26.250	26.515	27.535	28.840	29.835	27.042	27.911	27.585	25.774	26.672	26.403	28.182	29.107	28.918	26.324	27.964	27.849	26.188	26.986	26.062	28.077	26.529	29.774	26.641	28.542	28.333	26.127	28.239	25.870	26.382	25.657	28.541	27.172	27.284	26.378	27.734	29.290	26.371	26.073	26.527	26.043	26.333	25.778	30.570	27.083
27.122	26.548	26.284	26.163	25.925	25.485	25.906	26.174	27.210	28.375	29.345	26.734	27.489	27.146	25.486	26.351	26.084	28.083	28.677	28.395	26.026	27.654	27.397	25.877	26.600	25.724	27.858	26.256	29.187	26.604	28.066	27.892	25.809	27.750	25.550	26.025	25.330	28.084	27.153	26.968	26.347	27.292	28.752	26.091	25.761	26.192	25.733	25.999	25.441	29.960	27.026
26.913	26.285	26.272	25.946	25.646	25.242	25.628	25.900	26.951	27.976	28.921	26.492	27.133	26.772	25.264	26.097	25.831	28.028	28.313	27.939	25.794	27.410	27.010	25.633	26.281	25.452	27.683	26.049	28.667	26.611	27.656	27.517	25.557	27.327	25.296	25.734	25.070	27.692	27.177	26.719	26.358	26.918	28.280	25.877	25.515	25.923	25.490	25.732	25.171	29.416	27.013
26.625	25.942	26.192	25.651	25.287	24.921	25.271	25.545	26.613	27.498	28.418	26.170	26.699	26.320	24.963	25.763	25.499	27.904	27.869	27.403	25.483	27.086	26.544	25.309	25.882	25.101	27.440	25.763	28.067	26.549	27.167	27.063	25.226	26.825	24.963	25.364	24.730	27.222	27.132	26.390	26.301	26.463	27.729	25.584	25.190	25.575	25.167	25.384	24.821	28.793	26.931
26.244	25.506	26.023	25.262	24.836	24.506	24.821	25.099	26.182	26.927	27.822	25.756	26.171	25.774	24.569	25.337	25.075	27.691	27.333	26.774	25.080	26.670	25.985	24.893	25.391	24.657	27.108	25.384	27.374	26.398	26.585	26.516	24.803	26.230	24.537	24.902	24.297	26.658	26.998	25.968	26.156	25.916	27.085	25.198	24.772	25.134	24.752	24.945	24.379	28.077	26.760
24.914	23.889	25.857	23.907	23.141	22.998	23.118	23.415	24.586	24.569	25.308	24.270	24.042	23.548	23.184	23.771	23.510	27.277	25.130	24.102	23.632	25.151	23.682	23.379	23.472	22.979	26.049	24.072	24.338	26.298	24.166	24.274	23.249	23.731	22.960	23.135	22.689	24.331	27.017	24.437	26.120	23.672	24.310	23.854	23.262	23.483	23.236	23.306	22.701	24.879	26.556
25.074	24.043	26.019	24.066	23.286	23.160	23.276	23.572	24.746	24.686	25.431	24.418	24.180	23.684	23.342	23.924	23.671	27.414	25.271	24.211	23.798	25.294	23.819	23.536	23.612	23.139	26.197	24.242	24.430	26.472	24.290	24.405	23.404	23.845	23.126	23.280	22.853	24.464	27.179	24.587	26.280	23.814	24.422	24.018	23.409	23.641	23.401	23.457	22.869	24.980	26.722
25.024	24.063	26.580	24.176	23.309	23.179	23.245	23.551	24.784	24.252	24.829	24.527	23.904	23.394	23.446	23.950	23.668	27.582	24.694	23.706	23.885	25.081	23.484	23.569	23.517	23.014	26.411	24.484	23.573	26.759	23.929	23.951	23.402	23.284	23.123	23.173	22.879	24.101	27.631	24.652	26.863	23.469	23.731	24.154	23.478	23.653	23.435	23.456	22.742	23.790	26.963
20.246	19.477	22.398	19.887	18.795	18.645	18.630	18.857	20.246	19.240	19.523	19.941	19.211	18.559	19.108	19.704	18.987	22.958	19.419	18.623	19.757	20.121	18.465	18.920	18.927	18.493	21.910	20.397	17.982	22.298	18.878	18.869	18.723	17.996	18.547	18.579	18.463	19.079	23.322	20.088	22.675	18.815	18.326	19.938	19.055	19.140	18.794	18.914	18.406	18.234	22.472
22.421	21.642	24.653	22.060	20.995	20.818	20.791	20.996	22.430	21.388	21.630	22.097	21.382	20.733	21.288	21.880	21.137	25.204	21.529	20.776	21.936	22.303	20.620	21.065	21.124	20.649	24.131	22.570	20.082	24.538	20.995	21.003	20.861	20.123	20.711	20.739	20.640	21.231	25.575	22.242	24.951	20.977	20.434	22.113	21.242	21.332	20.941	21.081	20.576	20.334	24.689
16.692	16.116	18.980	16.526	15.453	15.277	15.235	15.331	16.839	15.788	15.867	16.437	15.799	15.162	15.765	16.301	15.589	19.444	15.766	15.184	16.402	16.609	15.061	15.401	15.565	15.079	18.434	17.023	14.299	18.831	15.437	15.371	15.270	14.471	15.172	15.188	15.089	15.652	19.881	16.728	19.256	15.417	14.655	16.579	15.728	15.765	15.331	15.516	15.026	14.556	19.000
17.241	16.545	19.312	16.930	15.859	15.692	15.640	15.908	17.242	16.223	16.448	17.005	16.217	15.587	16.171	16.685	16.032	19.773	16.343	15.616	16.817	17.082	15.497	15.970	15.973	15.501	18.795	17.426	14.867	19.189	15.887	15.797	15.781	14.935	15.593	15.599	15.504	16.089	20.221	17.156	19.585	15.854	15.248	16.981	16.139	16.169	15.847	15.910	15.438	14.991	19.363
19.647	18.988	21.658	19.346	18.277	18.121	18.058	18.342	19.658	18.671	18.887	19.430	18.649	18.026	18.590	19.083	18.460	22.114	18.778	18.060	19.245	19.492	17.945	18.396	18.395	17.937	21.170	19.841	17.321	21.560	18.350	18.236	18.218	17.379	18.028	18.023	17.932	18.539	22.574	19.597	21.926	18.304	17.699	19.398	18.564	18.586	18.276	18.316	17.863	17.440	21.739
20.502	20.075	22.649	20.408	19.341	19.194	19.122	19.143	20.718	19.764	19.802	20.249	19.726	19.109	19.654	20.126	19.527	23.101	19.627	19.150	20.318	20.469	19.039	19.321	19.462	19.017	22.190	20.902	18.305	22.576	19.458	19.320	19.250	18.426	19.108	19.092	19.005	19.634	23.573	20.683	22.914	19.399	18.596	20.459	19.634	19.648	19.269	19.368	18.933	18.533	22.760
22.874	22.510	24.921	22.784	21.731	21.597	21.492	21.564	23.105	22.207	22.229	22.664	22.142	21.539	22.037	22.459	21.945	25.369	22.059	21.578	22.725	22.855	21.481	21.727	21.858	21.433	24.510	23.280	20.761	24.913	21.927	21.731	21.692	20.855	21.522	21.475	21.406	22.084	25.866	23.107	25.189	21.854	21.046	22.834	22.030	22.038	21.686	21.714	21.326	20.969	25.091
25.921	25.822	26.939	25.864	24.304	24.723	24.646	24.851	26.340	25.986	27.155	25.825	25.712	25.058	24.862	25.471	25.354	27.699	27.004	25.570	25.505	26.487	25.500	24.975	24.746	24.942	27.502	26.170	25.304	27.034	25.844	25.908	24.990	24.678	24.613	24.928	23.825	26.009	27.723	26.376	26.866	25.532	25.679	25.647	24.860	24.918	24.904	24.817	23.966	26.346	27.599
26.889	26.864	26.917	26.696	25.560	25.607	25.923	26.115	27.524	27.565	28.881	26.886	27.251	26.617	25.669	26.654	26.322	27.901	28.387	27.368	26.491	27.352	27.157	25.966	26.139	26.060	27.980	27.053	27.298	27.115	27.489	27.397	25.980	26.380	25.716	25.986	25.198	27.611	27.677	27.398	26.780	27.150	27.512	26.569	25.800	26.154	25.884	26.052	25.180	28.255	27.692
27.702	27.691	26.813	27.386	26.473	26.412	26.985	27.058	28.374	28.742	30.217	27.588	28.417	27.783	26.416	27.626	27.135	27.956	29.545	28.710	27.338	27.984	28.437	26.760	27.171	27.019	28.222	27.814	28.854	27.200	28.691	28.617	26.784	27.696	26.668	26.781	26.462	28.797	27.537	28.184	26.613	28.389	28.914	27.335	26.569	27.071	26.712	27.059	26.206	29.846	27.677
28.067	28.221	26.611	27.835	27.057	26.912	27.454	27.597	28.899	29.568	31.117	28.077	29.176	28.559	26.880	28.049	27.655	27.901	30.295	29.673	27.809	28.327	29.255	27.272	27.845	27.356	28.357	28.221	29.977	26.993	29.554	29.319	27.305	28.591	27.177	27.164	26.955	29.608	27.320	28.706	26.377	29.182	29.913	27.765	27.081	27.620	27.211	27.519	26.699	30.806	27.522
28.417	28.670	26.214	28.237	27.578	27.385	28.019	28.105	29.372	30.279	31.966	28.421	29.895	29.272	27.285	28.540	28.130	27.620	31.007	30.514	28.292	28.511	30.068	27.695	28.457	27.863	28.217	28.634	30.983	26.766	30.283	30.044	27.734	29.421	27.736	27.682	27.704	30.333	26.889	29.121	25.928	29.958	30.800	28.180	27.480	28.151	27.669	28.035	27.311	31.891	27.195
28.337	28.450	25.944	27.933	27.523	27.185	27.749	27.967	29.135	30.412	31.970	28.267	29.810	29.294	27.066	28.234	27.911	27.560	30.955	30.717	27.972	28.583	29.981	27.518	28.437	27.670	28.178	28.229	31.417	26.417	30.356	30.060	27.543	29.676	27.491	27.651	27.303	30.358	26.607	28.865	25.702	29.846	31.057	27.867	27.331	27.992	27.460	27.763	27.195	32.344	26.877
28.260	28.160	25.960	27.547	27.446	26.913	27.516	27.765	28.810	30.511	31.817	28.127	29.589	29.227	26.801	27.832	27.609	27.820	30.784	30.851	27.528	28.776	29.712	27.302	28.363	27.349	28.382	27.699	31.807	26.260	30.346	29.990	27.302	29.901	27.115	27.595	26.919	30.284	26.626	28.541	25.810	29.555	31.247	27.463	27.167	27.756	27.179	27.499	26.974	32.723	26.792
28.281	28.085	25.921	27.444	27.450	26.863	27.487	27.730	28.731	30.573	31.817	28.075	29.562	29.253	26.739	27.791	27.546	27.853	30.777	30.936	27.423	28.836	29.684	27.252	28.374	27.302	28.410	27.552	31.994	26.180	30.381	30.013	27.243	30.025	27.046	27.607	26.859	30.307	26.557	28.441	25.777	29.517	31.358	27.361	27.125	27.721	27.124	27.483	26.959	32.915	26.708
27.898	27.512	25.763	26.868	26.974	26.327	26.941	27.195	28.147	30.074	31.175	27.589	28.948	28.701	26.220	27.264	26.983	27.797	30.181	30.406	26.811	28.518	29.022	26.735	27.865	26.722	28.218	26.912	31.541	25.980	29.819	29.458	26.706	29.576	26.452	27.132	26.270	29.734	26.444	27.859	25.701	28.853	30.844	26.782	26.630	27.179	26.581	26.985	26.429	32.437	26.514
27.468	27.054	25.641	26.460	26.499	25.883	26.457	26.719	27.692	29.469	30.534	27.167	28.382	28.113	25.805	26.814	26.529	27.624	29.600	29.733	26.380	28.090	28.417	26.295	27.344	26.240	27.908	26.517	30.790	25.871	29.194	28.874	26.259	28.938	25.991	26.639	25.805	29.124	26.367	27.423	25.609	28.259	30.150	26.376	26.194	26.707	26.136	26.520	25.944	31.654	26.388
27.255	26.758	26.121	26.304	26.158	25.658	26.130	26.396	27.411	28.778	29.777	26.921	27.825	27.507	25.634	26.547	26.273	27.979	29.020	28.879	26.185	27.839	27.774	26.058	26.889	25.935	27.923	26.384	29.757	26.407	28.480	28.256	26.000	28.183	25.737	26.270	25.529	28.469	26.941	27.162	26.152	27.652	29.254	26.228	25.948	26.404	25.908	26.214	25.647	30.556	26.861
27.192	26.641	26.268	26.235	26.026	25.563	25.999	26.268	27.299	28.526	29.499	26.825	27.616	27.280	25.560	26.439	26.167	28.082	28.802	28.569	26.101	27.741	27.534	25.960	26.716	25.810	27.907	26.324	29.382	26.572	28.217	28.027	25.895	27.906	25.630	26.126	25.415	28.224	27.123	27.059	26.323	27.424	28.927	26.161	25.849	26.282	25.812	26.093	25.524	30.157	27.005
26.997	26.392	26.281	26.033	25.761	25.335	25.736	26.008	27.055	28.140	29.089	26.598	27.275	26.921	25.353	26.199	25.929	28.052	28.451	28.126	25.883	27.510	27.161	25.730	26.411	25.553	27.757	26.131	28.875	26.603	27.821	27.666	25.658	27.497	25.391	25.850	25.169	27.846	27.172	26.824	26.359	27.063	28.469	25.962	25.618	26.028	25.583	25.840	25.268	29.625	27.016
26.637	25.977	26.134	25.667	25.332	24.943	25.307	25.583	26.645	27.590	28.513	26.205	26.768	26.396	24.981	25.795	25.526	27.861	27.935	27.518	25.502	27.115	26.624	25.336	25.941	25.131	27.446	25.774	28.203	26.473	27.260	27.140	25.256	26.923	24.987	25.409	24.759	27.304	27.060	26.424	26.236	26.537	27.845	25.598	25.222	25.609	25.189	25.422	24.847	28.928	26.867
26.435	25.721	26.145	25.459	25.060	24.708	25.037	25.316	26.394	27.199	28.096	25.971	26.420	26.030	24.767	25.548	25.281	27.827	27.577	27.069	25.278	26.878	26.244	25.099	25.630	24.867	27.293	25.575	27.689	26.501	26.858	26.772	25.012	26.507	24.741	25.126	24.506	26.920	27.105	26.182	26.269	26.169	27.379	25.392	24.984	25.348	24.954	25.162	24.584	28.390	26.874
25.087	24.062	26.128	24.098	23.308	23.178	23.286	23.584	24.765	24.654	25.375	24.452	24.162	23.664	23.374	23.945	23.686	27.483	25.216	24.168	23.823	25.291	23.792	23.557	23.618	23.138	26.248	24.275	24.347	26.547	24.263	24.367	23.421	23.797	23.138	23.286	22.869	24.435	27.279	24.615	26.395	23.785	24.355	24.051	23.438	23.657	23.420	23.475	22.864	24.852	26.792
25.192	24.234	26.841	24.372	23.487	23.351	23.403	23.711	24.966	24.306	24.835	24.726	23.999	23.486	23.641	24.126	23.833	27.747	24.708	23.740	24.074	25.208	23.560	23.743	23.664	23.146	26.577	24.696	23.516	26.948	23.998	23.998	23.566	23.308	23.287	23.310	23.053	24.171	27.866	24.835	27.139	23.542	23.717	24.357	23.665	23.827	23.611	23.623	22.872	23.643	27.131
22.313	21.453	24.421	21.861	20.774	20.623	20.612	20.901	22.244	21.246	21.607	21.982	21.208	20.552	21.078	21.692	21.032	25.015	21.502	20.625	21.733	22.200	20.530	20.962	20.914	20.484	23.946	22.376	20.088	24.339	20.944	20.885	20.765	20.085	20.526	20.560	20.445	21.115	25.354	22.074	24.707	20.806	20.419	21.912	21.023	21.129	20.837	20.898	20.388	20.310	24.505
18.234	17.570	20.529	17.996	16.935	16.744	16.702	16.839	18.320	17.242	17.369	17.955	17.267	16.628	17.236	17.785	17.049	21.000	17.273	16.640	17.870	18.107	16.514	16.915	17.046	16.539	19.959	18.495	15.771	20.367	16.878	16.827	16.716	15.937	16.631	16.652	16.559	17.104	21.428	18.177	20.818	16.871	16.155	18.050	17.198	17.247	16.793	16.991	16.493	16.009	20.522
12.243	11.633	14.491	12.033	10.972	10.791	10.740	10.878	12.355	11.309	11.413	11.985	11.318	10.686	11.275	11.802	11.104	14.958	11.311	10.704	11.917	12.134	10.582	10.945	11.086	10.594	13.951	12.531	9.828	14.355	10.961	10.885	10.787	9.996	10.686	10.695	10.606	11.175	15.398	12.239	14.776	10.941	10.210	12.086	11.242	11.283	10.847	11.017	10.538	10.077	14.516
17.754	17.016	19.774	17.389	16.329	16.159	16.098	16.419	17.710	16.697	16.958	17.517	16.689	16.063	16.633	17.138	16.541	20.236	16.852	16.088	17.286	17.598	15.970	16.478	16.446	15.969	19.263	17.886	15.387	19.664	16.384	16.263	16.293	15.454	16.061	16.059	15.973	16.565	20.688	17.621	20.054	16.332	15.766	17.442	16.606	16.639	16.358	16.363	15.903	15.464	19.831
20.023	19.562	22.219	19.908	18.849	18.690	18.618	18.663	20.227	19.247	19.280	19.752	19.223	18.603	19.155	19.638	19.018	22.677	19.103	18.633	19.816	19.991	18.521	18.810	18.968	18.507	21.737	20.404	17.782	22.136	18.930	18.803	18.729	17.917	18.598	18.585	18.502	19.117	23.141	20.166	22.494	18.884	18.074	19.960	19.133	19.157	18.760	18.871	18.429	18.014	22.308
25.666	25.492	26.672	25.530	24.029	24.368	24.300	24.581	26.053	25.711	26.898	25.574	25.434	24.783	24.527	25.134	25.012	27.438	26.698	25.331	25.124	26.229	25.211	24.655	24.475	24.553	27.270	25.782	25.064	26.692	25.599	25.619	24.663	24.427	24.231	24.613	23.507	25.740	27.449	26.065	26.600	25.237	25.446	25.283	24.547	24.623	24.562	24.485	23.587	26.061	27.306
26.077	26.020	27.103	26.054	24.486	24.898	24.824	25.041	26.524	26.182	27.327	26.015	25.891	25.242	25.045	25.649	25.542	27.873	27.169	25.756	25.683	26.663	25.678	25.168	24.927	25.114	27.689	26.339	25.483	27.179	26.034	26.058	25.187	24.848	24.783	25.121	24.006	26.196	27.891	26.587	27.031	25.713	25.853	25.825	25.055	25.097	25.087	24.998	24.145	26.513	27.771
27.196	27.218	26.932	26.948	25.942	25.907	26.287	26.498	27.877	28.065	29.420	27.218	27.721	27.094	25.975	26.994	26.636	27.987	28.851	27.937	26.820	27.641	27.657	26.311	26.567	26.357	28.161	27.349	27.946	27.131	28.008	27.861	26.329	26.917	26.059	26.299	25.587	28.104	27.681	27.747	26.775	27.637	28.098	26.876	26.143	26.521	26.225	26.410	25.508	28.851	27.729
27.757	27.792	26.792	27.470	26.582	26.501	27.045	27.135	28.471	28.897	30.378	27.691	28.553	27.923	26.504	27.682	27.231	27.963	29.678	28.890	27.418	28.053	28.578	26.859	27.295	27.048	28.269	27.884	29.061	27.155	28.855	28.701	26.885	27.858	26.731	26.844	26.507	28.946	27.514	28.288	26.588	28.526	29.099	27.411	26.671	27.168	26.803	27.123	26.246	29.997	27.660
28.259	28.502	26.442	28.073	27.371	27.186	27.728	27.908	29.181	30.014	31.617	28.319	29.597	28.987	27.126	28.290	27.935	27.811	30.713	30.197	28.073	28.478	29.718	27.539	28.213	27.589	28.365	28.448	30.595	26.861	30.017	29.739	27.578	29.087	27.481	27.485	27.275	30.052	27.140	28.976	26.185	29.629	30.460	27.999	27.344	27.924	27.481	27.779	27.049	31.465	27.386
